mu_chain_1,tau_chain_1,phi_chain_1,mu_chain_2,tau_chain_2,phi_chain_2,mu_chain_3,tau_chain_3,phi_chain_3,mu_chain_4,tau_chain_4,phi_chain_4
0.41776958182979496,0.23518622210413578,0.6038001164968763,0.41411778025057583,0.12947855452770218,0.4426237758614605,0.466863696177692,0.2623688060154889,0.3767292962841104,0.4385592536799896,0.1640408952255587,0.4297009303622011
0.4112446354281992,0.23518622210413578,0.6038001164968763,0.4190854010694322,0.12947855452770218,0.4426237758614605,0.45449189655639005,0.26432478337209026,0.3767292962841104,0.441505710899544,0.1640408952255587,0.44495061389932294
0.4150443688167965,0.23518622210413578,0.600202694767017,0.40905526480212306,0.12947855452770218,0.4390957386891381,0.4614726625799,0.26432478337209026,0.3767292962841104,0.4464192454016468,0.1640408952255587,0.4449506138993229
0.4302536888099411,0.23518622210413578,0.600202694767017,0.40916887477341835,0.12947855452770218,0.4390957386891381,0.46435899849822093,0.26432478337209026,0.3767292962841104,0.44691233410711395,0.16215365291355333,0.4449506138993229
0.42117618866543355,0.23518622210413578,0.600202694767017,0.41377726282896715,0.12947855452770218,0.4390957386891381,0.4588003949868192,0.26432478337209026,0.3767292962841104,0.4476035071126316,0.16215365291355333,0.4449506138993229
0.412330050125581,0.23518622210413578,0.6362643147132307,0.4071450814223507,0.12947855452770218,0.4390957386891381,0.4571357374100513,0.26432478337209026,0.3767292962841104,0.44134893898143635,0.16215365291355333,0.4449506138993229
0.4229675556800597,0.23518622210413578,0.6362643147132307,0.4046269095081608,0.1254156844350241,0.4390957386891381,0.45867681835090995,0.26432478337209026,0.3767292962841104,0.44450681362324157,0.15735463173911604,0.42382034781070405
0.430258018655548,0.23384028402616594,0.6889411881505269,0.4085297301360244,0.1254156844350241,0.4390957386891381,0.4602289137061357,0.26432478337209026,0.3767292962841104,0.4441323568578679,0.15735463173911604,0.3717544816145328
0.42469693821101495,0.23384028402616594,0.6889411881505269,0.41071442286513865,0.1254156844350241,0.4390957386891381,0.4644609661943257,0.26432478337209026,0.3767292962841104,0.4407570096315396,0.15735463173911604,0.37175448161453284
0.4314679966857165,0.23275355413685378,0.6924943285399173,0.4150697942030804,0.1254156844350241,0.43951289391820153,0.4650166943770844,0.2500957303546986,0.3720630509010594,0.44205250164821863,0.15735463173911604,0.37175448161453284
0.43928860178453094,0.23275355413685378,0.6924943285399173,0.41952933117746444,0.1254156844350241,0.43951289391820153,0.46515829017914584,0.2500957303546986,0.3720630509010594,0.44520065383597013,0.15735463173911604,0.37175448161453284
0.43142367284818456,0.23275355413685378,0.690800929056878,0.4167767198764014,0.1254156844350241,0.43276318803123986,0.4708843524743384,0.2500957303546986,0.3489577016571152,0.43900886513658965,0.15735463173911604,0.37175448161453284
0.4211252576091011,0.23151130850623805,0.690800929056878,0.4159497048163773,0.12441414086136886,0.43276318803123986,0.4728803812782816,0.2500957303546986,0.3489577016571152,0.44372992546671114,0.15735463173911604,0.37175448161453284
0.42678278601642317,0.23151130850623805,0.690800929056878,0.41012774607215513,0.12377370197870716,0.43276318803123986,0.4683124454236687,0.2500957303546986,0.3489577016571152,0.4448331736566992,0.15735463173911604,0.35293704138480414
0.4150940936665322,0.23151130850623805,0.6691564727101258,0.41569817610882603,0.12305682707763022,0.4512451962580397,0.4761113975811151,0.2500957303546986,0.3489577016571152,0.44383752478259586,0.15735463173911604,0.3529370413848041
0.413984556212553,0.2341303277879665,0.6691564727101258,0.4120184866847292,0.12287989440430866,0.4512451962580397,0.46968940966200606,0.2500957303546986,0.3489577016571152,0.4441282975126225,0.15735463173911604,0.3529370413848041
0.406842922359945,0.2341303277879665,0.6612377439391321,0.4115998561652092,0.12287989440430866,0.4910524509862304,0.4698385885302343,0.2500957303546986,0.3489577016571152,0.4333102839018399,0.15735463173911604,0.32031714230585656
0.4157865071414412,0.2341303277879665,0.6736442338681959,0.41022522709431625,0.12287989440430866,0.45672888457788646,0.4603100066914129,0.2500957303546986,0.3619748958150254,0.43423157090728537,0.15735463173911604,0.32031714230585656
0.4160055329103883,0.2341303277879665,0.6736442338681959,0.40898418411547527,0.12287989440430866,0.45672888457788646,0.4569596219481218,0.2500957303546986,0.3619748958150254,0.4358696889168509,0.15735463173911604,0.32031714230585656
0.4089506360072303,0.2341303277879665,0.6736442338681959,0.4118139416822422,0.12287989440430866,0.45672888457788646,0.45539474411415354,0.2500957303546986,0.37264477776117216,0.43671732053392737,0.15735463173911604,0.3151771072913828
0.4046490490314543,0.2341303277879665,0.657972239035468,0.41513526743578166,0.12287989440430866,0.45672888457788646,0.4487192559267284,0.2500957303546986,0.3681531541788222,0.437472205803294,0.15735463173911604,0.3151771072913828
0.4121498028215703,0.2341303277879665,0.7102628807378415,0.42225815600585476,0.12287989440430866,0.45672888457788646,0.438824156425597,0.2500957303546986,0.37760397176833654,0.4410744964995756,0.15735463173911604,0.3330863071568942
0.4146405014139258,0.2341303277879665,0.6446368284892312,0.4241306910093109,0.12287989440430866,0.49161073594988114,0.43008400260169205,0.2500957303546986,0.3311621460593511,0.4415531657400416,0.15735463173911604,0.33308630715689413
0.41080835899078305,0.2365780913700561,0.6261668767349574,0.4282359372948952,0.12403371190920799,0.49161073594988114,0.4357768989104719,0.2500957303546986,0.3311621460593511,0.44226756532454864,0.15735463173911604,0.33386656841280854
0.4186564460783544,0.2365780913700561,0.6281244011528049,0.42436863343006265,0.12403371190920799,0.49161073594988114,0.42775089939256666,0.2500957303546986,0.34792147750358,0.4471945900773737,0.15565640339241302,0.33386656841280854
0.4258322028050223,0.2365780913700561,0.6420602605923512,0.4238241332411007,0.12403371190920799,0.5270967625465549,0.41840585923070883,0.2500957303546986,0.34792147750358,0.4482171535008849,0.15565640339241302,0.33386656841280854
0.43148401762728905,0.2365780913700561,0.6420602605923512,0.41546789030678777,0.12403371190920799,0.5270967625465549,0.4270196303265291,0.2500957303546986,0.34792147750358,0.4479981267708174,0.15565640339241302,0.350916826521185
0.4277073355998661,0.2365780913700561,0.6420602605923512,0.4155318843997382,0.12403371190920799,0.5038049810269692,0.42408145248644386,0.2500957303546986,0.34792147750358,0.44681630353071566,0.1574679706828065,0.40807787509337473
