mu_chain_1,tau_chain_1,phi_chain_1,mu_chain_2,tau_chain_2,phi_chain_2
0.3781713225454016,0.48915519697804744,0.9249561216773771,0.3707206649590521,0.5808318810282264,0.7971402809031607
0.35218609205365947,0.48737334644321617,0.9168210791217727,0.4039947799491256,0.583385579251656,0.7971402809031607
0.36448409307111734,0.4946136129182976,0.9027722400335328,0.39881786068857844,0.583385579251656,0.8054721681008645
0.3435607619506755,0.4946136129182976,0.9218316875272314,0.4007259370211946,0.583385579251656,0.8219201250950432
0.3272707551586724,0.4946136129182976,0.9321803317861949,0.4111187124257585,0.578110714338724,0.8219201250950432
0.32995405992425864,0.4946136129182976,0.9269160351193345,0.4197034327489761,0.578110714338724,0.8196798785250973
0.32969907461259607,0.4946136129182976,0.9268984005710673,0.4643396774082644,0.578110714338724,0.8334516663895738
0.3388873098929452,0.4946136129182976,0.9385711726182674,0.4671258138088554,0.578110714338724,0.8548445428435479
0.34124091772018067,0.4946136129182976,0.93706258995833,0.4128807897738765,0.578110714338724,0.8627739650951703
0.3578847285248454,0.4946136129182976,0.93706258995833,0.4626500397687729,0.5704797637911542,0.8307655995644861
0.3378982068966344,0.4946136129182976,0.9432627909271163,0.4498184765020671,0.5704797637911542,0.8361070583493169
0.34390336424052576,0.4919177259570628,0.9321273722513979,0.44978984802782507,0.5704797637911542,0.8361070583493169
0.3404694104724531,0.4919177259570628,0.9183556141906007,0.43398755566903247,0.5704797637911542,0.8213140420051717
0.34562184126901396,0.4919177259570628,0.9011051502261834,0.4579635008375617,0.5632949995245313,0.8088317974811048
0.34238216663748855,0.4919177259570628,0.903170081825046,0.4305256699018097,0.553503365807951,0.8088317974811048
0.3588297940097933,0.4919177259570628,0.9079096779982234,0.44665369474814204,0.553503365807951,0.8203940582014904
0.3774450162319435,0.4919177259570628,0.9079096779982234,0.4222079452846238,0.553503365807951,0.8203940582014904
0.37387748189880254,0.4919177259570628,0.8951693328692304,0.4415030910465545,0.553503365807951,0.8663786728756008
0.36173507598159527,0.4919177259570628,0.9015048642730311,0.404703805031361,0.553503365807951,0.8663786728756008
0.3577629222314193,0.49696533897463574,0.9147447370064821,0.4048942087251638,0.553503365807951,0.8554151719073511
0.37681379567478585,0.48931779731561587,0.9147447370064821,0.41861284704424145,0.553503365807951,0.8756323380328057
0.3864850540745696,0.48931779731561587,0.9147447370064821,0.37792259751710194,0.5672916638721478,0.8756323380328057
0.36042047939745037,0.48931779731561587,0.9028593206916052,0.40241543651822487,0.5672916638721478,0.9053734896983114
0.3442383716672803,0.48931779731561587,0.902064626624289,0.3794521743977065,0.5672916638721478,0.9168693932974491
0.3494522221936707,0.48931779731561587,0.902064626624289,0.38515866897531986,0.5672916638721478,0.9096721697717739
0.3827112189344139,0.48931779731561587,0.9153774978654087,0.40445064732715313,0.5672916638721478,0.9209133144086975
0.3448233615350538,0.48931779731561587,0.9153774978654087,0.410540984637387,0.5672916638721478,0.9385949619892214
0.3409290857846412,0.49950922215023835,0.9200254354783127,0.41945894448425575,0.5672916638721478,0.9450402870207957
0.3655659164848885,0.49950922215023835,0.9194412655978045,0.36714600603692543,0.5672916638721478,0.9383111988305146
0.36684362525623626,0.49950922215023835,0.919548687897585,0.37862521130812277,0.56366238487776,0.9527469291156849
0.40242179068319417,0.49950922215023835,0.9225604123017135,0.4087205121750161,0.5808610385525946,0.9527469291156849
0.39607431991995007,0.49950922215023835,0.9130178809257703,0.3816589727411361,0.5808610385525946,0.9579222182658699
0.41510090567745034,0.49950922215023835,0.9245413654468706,0.40509142966528355,0.5808610385525946,0.9661522752208109
