Model,Z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,phi_mean,phi_sd,phi_2.5%,phi_97.5%,Rhat_mu,Rhat_tau,Rhat_phi,tau_accept_rate,phi_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
AR1_FixedZ0p9_muSD5_HC2p5_sigY2p04_sigC1p02,0.9,5.0,2.5,2.0370767292768135,1.0185383646384067,0.38343784067255193,0.04061065134090986,0.2988537322194576,0.47608705555231867,0.2518007741982735,0.04682529182432024,0.18685310228467636,0.37700349678003187,0.3819831147033971,0.1395024995010914,0.13585027724237075,0.6480582860424426,1.341113581215522,1.453701290366477,1.8953772114696321,0.20450000000000002,0.3345,1.7696664491011964,0.15090656060532223,1.7651277213221028,0.9654427645788337
AR1_FixedZ0p9_muSD10_HC2p5_sigY2p04_sigC1p02,0.9,10.0,2.5,2.0370767292768135,1.0185383646384067,0.38345369548020936,0.040611644655998085,0.2988675551104552,0.4761042679713925,0.2518007741982735,0.04682529182432024,0.18685310228467636,0.37700349678003187,0.3819831147033971,0.1395024995010914,0.13585027724237075,0.6480582860424426,1.3411293376073388,1.453701290366477,1.8953772114696321,0.20450000000000002,0.3345,1.7696677629122481,0.1509221770585045,1.7651277033020623,0.9654427645788337
AR1_FixedZ0p5_muSD5_HC5p0_sigY1p36_sigC1p36,0.5,5.0,5.0,1.3580511528512091,1.3580511528512091,0.4290235860053505,0.024814536518446527,0.38019888508961786,0.4764915617749997,0.2633348422107722,0.023119721116171773,0.21532611062014814,0.30052729832846276,0.8158618342672467,0.07531667767612865,0.6592287881440897,0.9660809919108627,1.0716415119099532,1.0666323738548587,1.0003622138766886,0.20600000000000002,0.5640000000000001,1.7700116523526128,0.18410866673789944,1.7623147103862713,0.8876889848812095
AR1_FixedZ0p5_muSD10_HC5p0_sigY1p36_sigC1p36,0.5,10.0,5.0,1.3580511528512091,1.3580511528512091,0.4290331460402678,0.02481477591950227,0.3802079232308427,0.47650141986765315,0.2633348422107722,0.023119721116171773,0.21532611062014814,0.30052729832846276,0.8158618342672467,0.07531667767612865,0.6592287881440897,0.9660809919108627,1.0716419094251803,1.0666323738548587,1.0003622138766886,0.20600000000000002,0.5640000000000001,1.7700125190165912,0.18411752399691544,1.7623146553784823,0.8876889848812095
AR1_FixedZ0p9_muSD5_HC1p0_sigY1p7_sigC1p02,0.9,5.0,1.0,1.6975639410640113,1.0185383646384067,0.37504687743914766,0.033831260653314425,0.298871198058046,0.4489574412210036,0.2744890701121378,0.05268228080600414,0.17772425263954716,0.38099372222260214,0.40551090061114264,0.24183189604720615,-0.0073183555852776,0.8805531270245432,1.0128784896988938,1.0173715491366595,2.3086077402775396,0.2015,0.3535,1.7701529974454409,0.13625242974293453,1.766810422079162,0.9416846652267818
AR1_FixedZ0p9_muSD10_HC1p0_sigY1p7_sigC1p02,0.9,10.0,1.0,1.6975639410640113,1.0185383646384067,0.37505971232137425,0.033831720582843824,0.2988824728934863,0.4489710858039856,0.2744890701121378,0.05268228080600414,0.17772425263954716,0.38099372222260214,0.40551090061114264,0.24183189604720615,-0.0073183555852776,0.8805531270245432,1.0128792644795805,1.0173715491366595,2.3086077402775396,0.2015,0.3535,1.7701539300067042,0.13626495768756863,1.766810390164812,0.9416846652267818
AR1_FixedZ0p7_muSD5_HC2p5_sigY1p7_sigC0p849,0.7,5.0,2.5,1.6975639410640113,0.8487819705320057,0.44093407295143905,0.025854797752637652,0.3896334359292649,0.4938164077701371,0.348386853458302,0.020400224650210765,0.3207194501846697,0.39794235128733224,0.9750920131457224,0.014321177173293006,0.9340386377358068,0.99,1.0271524583776146,1.0704344993255757,1.0028346848328975,0.215,0.856,1.770767910845924,0.18346654095279286,1.7631429946123789,0.9395248380129589
AR1_FixedZ0p7_muSD10_HC2p5_sigY1p7_sigC0p849,0.7,10.0,2.5,1.6975639410640113,0.8487819705320057,0.4409427686119954,0.025855043628330115,0.3896414723372411,0.4938257927796021,0.348386853458302,0.020400224650210765,0.3207194501846697,0.39794235128733224,0.9750920131457224,0.014321177173293006,0.9340386377358068,0.99,1.0271538573778027,1.0704344993255757,1.0028346848328975,0.215,0.856,1.7707685341307706,0.18347357022719385,1.7631428889085876,0.9395248380129589
AR1_FixedZ0p9_muSD5_HC2p5_sigY2p04_sigC1p36,0.9,5.0,2.5,2.0370767292768135,1.3580511528512091,0.37872374443583445,0.03736962074003435,0.3099671525490517,0.45669174531602363,0.24580725279006438,0.04949872206776567,0.17127570633351843,0.35062256736865655,0.5020240948154417,0.1216490141203711,0.20796850483612941,0.700468898815503,1.0902601627784303,1.0105241642372589,1.0040321626604662,0.21250000000000002,0.359,1.7710060200495417,0.1433012473541851,1.7671082328080328,0.9676025917926566
AR1_FixedZ0p9_muSD10_HC2p5_sigY2p04_sigC1p36,0.9,10.0,2.5,2.0370767292768135,1.3580511528512091,0.37874361223164765,0.037370286670499436,0.3099854087178559,0.456713199958573,0.24580725279006438,0.04949872206776567,0.17127570633351843,0.35062256736865655,0.5020240948154417,0.1216490141203711,0.20796850483612941,0.700468898815503,1.090265608355267,1.0105241642372589,1.0040321626604662,0.21250000000000002,0.359,1.7710075747635212,0.1433208597613692,1.7671082003314356,0.9676025917926566
AR1_FixedZ0p5_muSD5_HC1p0_sigY1p7_sigC1p19,0.5,5.0,1.0,1.6975639410640113,1.1882947587448078,0.4372648846837095,0.026345167625935112,0.39164383632376876,0.49495585081725274,0.27119495748042244,0.02304259569235956,0.22382985194901817,0.3320327373105692,0.9308711089034676,0.061479763835809643,0.7859697211205586,0.99,1.0554425794548026,1.0973782277345125,1.0319733169410794,0.1975,0.7515000000000001,1.771136613083289,0.196483477347347,1.7621082440730003,0.9416846652267818
AR1_FixedZ0p5_muSD10_HC1p0_sigY1p7_sigC1p19,0.5,10.0,1.0,1.6975639410640113,1.1882947587448078,0.43727421991015214,0.026345448516925836,0.3916528289242571,0.494965963312968,0.27119495748042244,0.02304259569235956,0.22382985194901817,0.3320327373105692,0.9308711089034676,0.061479763835809643,0.7859697211205586,0.99,1.0554432154457762,1.0973782277345125,1.0319733169410794,0.1975,0.7515000000000001,1.7711374815884324,0.19649185446715356,1.7621081827871345,0.9416846652267818
AR1_FixedZ0p9_muSD5_HC1p0_sigY2p04_sigC0p849,0.9,5.0,1.0,2.0370767292768135,0.8487819705320057,0.28920553443753855,0.1184334537268886,0.1132083742743397,0.4434711799371976,0.13975083016234502,0.09851369793694467,0.036159363129533884,0.283946389029063,0.41943606268852524,0.23451279073612202,0.030763884516226078,0.8749806436894375,4.977506664032892,5.844152046769619,1.7596082385119007,0.174,0.371,1.7713538249739988,0.05623352658980079,1.772376050783355,0.9676025917926566
AR1_FixedZ0p9_muSD10_HC1p0_sigY2p04_sigC0p849,0.9,10.0,1.0,2.0370767292768135,0.8487819705320057,0.28921318427157966,0.11843948268496231,0.11320900954311214,0.4434854810222731,0.13975083016234502,0.09851369793694467,0.036159363129533884,0.283946389029063,0.41943606268852524,0.23451279073612202,0.030763884516226078,0.8749806436894375,4.977713545789953,5.844152046769619,1.7596082385119007,0.174,0.371,1.771354059578146,0.05624107193346768,1.7723760458285736,0.9676025917926566
AR1_FixedZ0p7_muSD5_HC1p0_sigY1p7_sigC1p02,0.7,5.0,1.0,1.6975639410640113,1.0185383646384067,0.43345422999803157,0.025097431938682444,0.39207882861119897,0.4873402032225289,0.24035305919807204,0.02140528812302696,0.18340606393339415,0.270107644194297,0.8190705339562298,0.1180988178899175,0.5247725824255092,0.9617384577686612,1.014101443192131,1.0725008283741282,1.4510820409580125,0.1965,0.5905,1.7718160620300576,0.191054761116841,1.7633905746271936,0.9395248380129589
AR1_FixedZ0p7_muSD10_HC1p0_sigY1p7_sigC1p02,0.7,10.0,1.0,1.6975639410640113,1.0185383646384067,0.4334637249610747,0.02509771961614147,0.3920877894825564,0.487350589698166,0.24035305919807204,0.02140528812302696,0.18340606393339415,0.270107644194297,0.8190705339562298,0.1180988178899175,0.5247725824255092,0.9617384577686612,1.0141024771426717,1.0725008283741282,1.4510820409580125,0.1965,0.5905,1.7718169719372363,0.1910636297712546,1.7633905278834718,0.9395248380129589
AR1_FixedZ0p5_muSD5_HC5p0_sigY1p7_sigC1p19,0.5,5.0,5.0,1.6975639410640113,1.1882947587448078,0.4503382028804588,0.029303566853645758,0.38648874618131673,0.5053139206581639,0.28911700427617876,0.020864492409486,0.24857477349500276,0.32256108132090666,0.9473605001201242,0.038310992562530205,0.8508231813324518,0.9883234703457051,1.0002390038132423,1.3131933843460293,1.0857369785221251,0.20700000000000002,0.788,1.772044502510847,0.20406209937701783,1.7621597797171187,0.9395248380129589
AR1_FixedZ0p5_muSD10_HC5p0_sigY1p7_sigC1p19,0.5,10.0,5.0,1.6975639410640113,1.1882947587448078,0.4503479691511258,0.02930386631078557,0.3864976340992396,0.5053242325392351,0.28911700427617876,0.020864492409486,0.24857477349500276,0.32256108132090666,0.9473605001201242,0.038310992562530205,0.8508231813324518,0.9883234703457051,1.0002392194331289,1.3131933843460293,1.0857369785221251,0.20700000000000002,0.788,1.7720454231333804,0.2040707223127297,1.7621597067698993,0.9395248380129589
AR1_FixedZ0p7_muSD5_HC5p0_sigY1p7_sigC1p02,0.7,5.0,5.0,1.6975639410640113,1.0185383646384067,0.4322362430932059,0.029015950105999264,0.37529077040288716,0.4878130918194681,0.2645084549975463,0.047525739006484324,0.20339755903175613,0.37814860347789025,0.8921501574190126,0.09318451921485292,0.6465560966110454,0.9875765114456683,1.0247804831603418,1.0372642169912896,1.0059614700030852,0.2025,0.649,1.7721209268305131,0.18654587600327782,1.764181204407237,0.9395248380129589
AR1_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC1p02,0.7,10.0,5.0,1.6975639410640113,1.0185383646384067,0.4322459539288494,0.02901628057094279,0.37529974031300034,0.4878234057108296,0.2645084549975463,0.047525739006484324,0.20339755903175613,0.37814860347789025,0.8921501574190126,0.09318451921485292,0.6465560966110454,0.9875765114456683,1.0247797297345274,1.0372642169912896,1.0059614700030852,0.2025,0.649,1.7721217987428806,0.18655475681521896,1.764181141020738,0.9395248380129589
AR1_FixedZ0p7_muSD5_HC2p5_sigY2p04_sigC1p19,0.7,5.0,2.5,2.0370767292768135,1.1882947587448078,0.41538586740765815,0.026650503452452935,0.3585758039498484,0.4621859004492774,0.22036345091201245,0.03428778677413847,0.16119958898135645,0.31023575143123006,0.48189514722717386,0.14657250134540686,0.17224942973610585,0.7487037750537455,1.0270872792305634,1.0038825161353147,1.0007236093330765,0.211,0.3645,1.7721489823852912,0.18324400101509578,1.7645562094973404,0.9676025917926566
AR1_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC1p19,0.7,10.0,2.5,2.0370767292768135,1.1882947587448078,0.4153978632715044,0.026650661913479538,0.35858750959341995,0.46219784741357384,0.22036345091201245,0.03428778677413847,0.16119958898135645,0.31023575143123006,0.48189514722717386,0.14657250134540686,0.17224942973610585,0.7487037750537455,1.0270884089324381,1.0038825161353147,1.0007236093330765,0.211,0.3645,1.7721501775323363,0.18325569941328645,1.7645561948726323,0.9676025917926566
AR1_FixedZ0p7_muSD5_HC2p5_sigY1p7_sigC1p36,0.7,5.0,2.5,1.6975639410640113,1.3580511528512091,0.409139317332137,0.03538642393870843,0.33189403638446213,0.4668133198181373,0.20080080817785456,0.02309161808934551,0.1696409380623028,0.247554599855225,0.517500399319873,0.26621100461490915,0.11707291826813623,0.8531160997816067,1.0184370813156867,1.0006253145289499,3.2615513096232327,0.1915,0.3825,1.772925354671483,0.17338744267274028,1.766335086697063,0.9330453563714903
AR1_FixedZ0p7_muSD10_HC2p5_sigY1p7_sigC1p36,0.7,10.0,2.5,1.6975639410640113,1.3580511528512091,0.409151447432071,0.03538704201481362,0.3319041928419549,0.4668254524059506,0.20080080817785456,0.02309161808934551,0.1696409380623028,0.247554599855225,0.517500399319873,0.26621100461490915,0.11707291826813623,0.8531160997816067,1.0184384276523981,1.0006253145289499,3.2615513096232327,0.1915,0.3825,1.7729264972862686,0.17339932549478698,1.7663350670482942,0.9330453563714903
AR1_FixedZ0p7_muSD5_HC1p0_sigY1p7_sigC1p36,0.7,5.0,1.0,1.6975639410640113,1.3580511528512091,0.36197167439647954,0.06303626869000326,0.20696387158682414,0.45621947620418,0.1513493993853941,0.08105314106305726,0.0677430615614796,0.2992014225770843,0.6028842984754103,0.23977623445236892,0.1927180897256112,0.9478184099076612,1.9340225645813454,3.7263764418339638,3.3229631103375477,0.1895,0.457,1.7729616284198297,0.1278080016737934,1.7702617248520631,0.9330453563714903
AR1_FixedZ0p7_muSD10_HC1p0_sigY1p7_sigC1p36,0.7,10.0,1.0,1.6975639410640113,1.3580511528512091,0.3619800444928625,0.06303985998606754,0.2069655177835574,0.4562318558149113,0.1513493993853941,0.08105314106305726,0.0677430615614796,0.2992014225770843,0.6028842984754103,0.23977623445236892,0.1927180897256112,0.9478184099076612,1.934097759378173,3.7263764418339638,3.3229631103375477,0.1895,0.457,1.7729622127253555,0.12781622522711308,1.770261716293438,0.9330453563714903
AR1_FixedZ0p7_muSD5_HC5p0_sigY1p7_sigC1p19,0.7,5.0,5.0,1.6975639410640113,1.1882947587448078,0.3426989431001498,0.08418823109707135,0.19063978208545623,0.45271581583631326,0.15542962583499398,0.09433262873197,0.060899211829381475,0.3392430610957648,0.447576511166359,0.20785725576377515,0.03334128042818065,0.7748409734703718,2.7703107552733512,3.4401494751694153,1.5791030959565109,0.21150000000000002,0.371,1.7734443105606692,0.10887188969286571,1.7720139853395833,0.9330453563714903
AR1_FixedZ0p7_muSD10_HC5p0_sigY1p7_sigC1p19,0.7,10.0,5.0,1.6975639410640113,1.1882947587448078,0.34270593933972404,0.08419206816408543,0.1906408739378066,0.45272675044720034,0.15542962583499398,0.09433262873197,0.060899211829381475,0.3392430610957648,0.447576511166359,0.20785725576377515,0.03334128042818065,0.7748409734703718,2.7703831466267816,3.4401494751694153,1.5791030959565109,0.21150000000000002,0.371,1.7734447134458344,0.10887867332182947,1.772013971723924,0.9330453563714903
AR1_FixedZ0p5_muSD5_HC5p0_sigY1p36_sigC1p02,0.5,5.0,5.0,1.3580511528512091,1.0185383646384067,0.44897465260302705,0.02595622176865767,0.3967972053054335,0.4971073439098085,0.4224728981139458,0.014151073181672608,0.3971424659234759,0.4507416107316364,0.9782887531320889,0.012516243792525519,0.9427274593063714,0.99,1.0004919422771916,1.3063505313862882,1.0527368574409994,0.219,0.853,1.773536364266518,0.1788959854858178,1.7663992986391106,0.8920086393088553
AR1_FixedZ0p5_muSD10_HC5p0_sigY1p36_sigC1p02,0.5,10.0,5.0,1.3580511528512091,1.0185383646384067,0.4489835037519773,0.025956489822245847,0.3968053266113656,0.49711613669882504,0.4224728981139458,0.014151073181672608,0.3971424659234759,0.4507416107316364,0.9782887531320889,0.012516243792525519,0.9427274593063714,0.99,1.0004922636559959,1.3063505313862882,1.0527368574409994,0.219,0.853,1.77353686525598,0.17890234649980535,1.7663991571100106,0.8920086393088553
AR1_FixedZ0p7_muSD5_HC1p0_sigY1p7_sigC1p19,0.7,5.0,1.0,1.6975639410640113,1.1882947587448078,0.41906732398188173,0.030391390353644073,0.35612378696704444,0.47034537508395513,0.22239570585644614,0.040892325764813386,0.17628067151490273,0.3164933427134175,0.4134337464681079,0.25163081083002375,-0.01885179694540337,0.8330894123302045,1.0193352763782215,1.5558621762647278,3.064101874576453,0.20400000000000001,0.40800000000000003,1.7736194452811846,0.18621333416765573,1.765724895465208,0.937365010799136
AR1_FixedZ0p7_muSD10_HC1p0_sigY1p7_sigC1p19,0.7,10.0,1.0,1.6975639410640113,1.1882947587448078,0.41907820445561816,0.03039179264783928,0.3561339654176216,0.4703563557196925,0.22239570585644614,0.040892325764813386,0.17628067151490273,0.3164933427134175,0.4134337464681079,0.25163081083002375,-0.01885179694540337,0.8330894123302045,1.019338087086487,1.5558621762647278,3.064101874576453,0.20400000000000001,0.40800000000000003,1.7736205348656198,0.18622390444813286,1.7657248751041927,0.937365010799136
AR1_FixedZ0p7_muSD5_HC2p5_sigY2p04_sigC1p02,0.7,5.0,2.5,2.0370767292768135,1.0185383646384067,0.43265024661111756,0.02849979534149318,0.381149864349936,0.4935781211962882,0.2510663185420937,0.05977417711114079,0.17234007888694305,0.37462579446644734,0.7545687729673721,0.1416885628405752,0.5005927676327351,0.9707932928707511,1.0685520768584578,1.317181833934446,1.7197457335583572,0.22,0.5115,1.773792965115327,0.19439416303868637,1.7650158245327658,0.9697624190064795
AR1_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC1p02,0.7,10.0,2.5,2.0370767292768135,1.0185383646384067,0.43266061302315295,0.028500142101079057,0.38115917676593275,0.4935899319185642,0.2510663185420937,0.05977417711114079,0.17234007888694305,0.37462579446644734,0.7545687729673721,0.1416885628405752,0.5005927676327351,0.9707932928707511,1.0685590691970714,1.317181833934446,1.7197457335583572,0.22,0.5115,1.7737939890960444,0.19440386053673855,1.7650157854380708,0.9697624190064795
AR1_FixedZ0p5_muSD5_HC1p0_sigY2p04_sigC1p19,0.5,5.0,1.0,2.0370767292768135,1.1882947587448078,0.33431878434627055,0.04377900427469023,0.24737504026818807,0.4056389279486154,0.0792000389104087,0.006060311443729892,0.0682880684876099,0.09186261715131552,0.6791942794940345,0.159515712952469,0.3470999232991175,0.8827232345240049,1.0014183608495824,1.494689153490602,1.3622262012982844,0.1865,0.495,1.7742575214904965,0.10462354732333681,1.7730859549711864,0.9632829373650108
AR1_FixedZ0p5_muSD10_HC1p0_sigY2p04_sigC1p19,0.5,10.0,1.0,2.0370767292768135,1.1882947587448078,0.3343232859907061,0.04378030931871602,0.24737681636370498,0.405645194125353,0.0792000389104087,0.006060311443729892,0.0682880684876099,0.09186261715131552,0.6791942794940345,0.159515712952469,0.3470999232991175,0.8827232345240049,1.0014174949069652,1.494689153490602,1.3622262012982844,0.1865,0.495,1.7742577827807078,0.10462799841177614,1.773085953782884,0.9632829373650108
AR1_FixedZ0p5_muSD5_HC2p5_sigY1p36_sigC1p19,0.5,5.0,2.5,1.3580511528512091,1.1882947587448078,0.44275566051714493,0.03496578443954607,0.3766092197378344,0.5012738099810666,0.19450752428282694,0.09048847486582601,0.09602569652340355,0.32123638085092254,0.8104587902722111,0.22189257441900562,0.26426655076332956,0.989809522149975,1.0003060040648046,7.500230832153099,1.7600277386952703,0.1865,0.6519999999999999,1.7743497396213408,0.20236006007266402,1.7646793782596397,0.8898488120950324
AR1_FixedZ0p5_muSD10_HC2p5_sigY1p36_sigC1p19,0.5,10.0,2.5,1.3580511528512091,1.1882947587448078,0.442763660580932,0.03496619222755186,0.3766174198581177,0.5012830475284943,0.19450752428282694,0.09048847486582601,0.09602569652340355,0.32123638085092254,0.8104587902722111,0.22189257441900562,0.26426655076332956,0.989809522149975,1.0003046347617732,7.500230832153099,1.7600277386952703,0.1865,0.6519999999999999,1.774350539851167,0.2023674689772487,1.764679333164879,0.8898488120950324
AR1_FixedZ0p9_muSD5_HC5p0_sigY2p04_sigC1p02,0.9,5.0,5.0,2.0370767292768135,1.0185383646384067,0.38878952031424757,0.046125544519310224,0.2930809439107059,0.46994296906743066,0.23153220662725066,0.05865908456622301,0.149963884022211,0.37969834509995387,0.3110218523876113,0.14606665176858236,0.06058825172276379,0.6779807061435534,1.2380973545595377,1.1431684636302741,1.267204535459542,0.203,0.329,1.7749847930038194,0.15821856040993285,1.7698313863450084,0.9697624190064795
AR1_FixedZ0p9_muSD10_HC5p0_sigY2p04_sigC1p02,0.9,10.0,5.0,2.0370767292768135,1.0185383646384067,0.38880579032029344,0.046126731616750655,0.29309481601600224,0.46996156614796986,0.23153220662725066,0.05865908456622301,0.149963884022211,0.37969834509995387,0.3110218523876113,0.14606665176858236,0.06058825172276379,0.6779807061435534,1.2381032614359064,1.1431684636302741,1.267204535459542,0.203,0.329,1.7749862151733629,0.15823464803471743,1.7698313743632363,0.9697624190064795
AR1_FixedZ0p7_muSD5_HC1p0_sigY2p04_sigC1p02,0.7,5.0,1.0,2.0370767292768135,1.0185383646384067,0.4333696856742125,0.02860493942305297,0.3666908149529035,0.48411438768223336,0.21030923959954168,0.029829671366390285,0.15881856414699444,0.2589061178061698,0.8467176012583848,0.08911509700121532,0.6893735369346834,0.9882040449836492,1.0568159962307724,1.3064785601037827,1.1298162583265612,0.182,0.6375,1.77506855581523,0.196952932307529,1.7660164267905378,0.9654427645788337
AR1_FixedZ0p7_muSD10_HC1p0_sigY2p04_sigC1p02,0.7,10.0,1.0,2.0370767292768135,1.0185383646384067,0.4333799731113681,0.02860536263421,0.3667000988613226,0.48412526326448835,0.21030923959954168,0.029829671366390285,0.15881856414699444,0.2589061178061698,0.8467176012583848,0.08911509700121532,0.6893735369346834,0.9882040449836492,1.0568174017134233,1.3064785601037827,1.1298162583265612,0.182,0.6375,1.775069608355221,0.196962712588392,1.7660163938932754,0.9654427645788337
AR1_FixedZ0p9_muSD5_HC1p0_sigY2p04_sigC1p36,0.9,5.0,1.0,2.0370767292768135,1.3580511528512091,0.3525032676226189,0.04723831421922989,0.2678324985935394,0.4456232939600883,0.208530139228108,0.05094661942970445,0.14429040699004966,0.3561236124289766,0.05963963179063007,0.2707153900413389,-0.34007282952376106,0.677588077085973,1.2530355687868955,1.4093571394228985,1.7747186249694735,0.16799999999999998,0.3425,1.7751982271470337,0.12035217395417759,1.7730295557983216,0.9719222462203023
AR1_FixedZ0p9_muSD10_HC1p0_sigY2p04_sigC1p36,0.9,10.0,1.0,2.0370767292768135,1.3580511528512091,0.35252086334996385,0.047240159010890466,0.26784769109560963,0.4456442144378633,0.208530139228108,0.05094661942970445,0.14429040699004966,0.3561236124289766,0.05963963179063007,0.2707153900413389,-0.34007282952376106,0.677588077085973,1.2530681963113897,1.4093571394228985,1.7747186249694735,0.16799999999999998,0.3425,1.7751994110902123,0.12036969810468495,1.773029551565547,0.9719222462203023
AR1_FixedZ0p9_muSD5_HC5p0_sigY2p04_sigC1p19,0.9,5.0,5.0,2.0370767292768135,1.1882947587448078,0.3700573462805129,0.051525679423611116,0.26640130935056827,0.46854194102400626,0.26650697145098645,0.051176049040548635,0.18883226343296497,0.40007085588964614,0.22531277738516745,0.16112597913050863,-0.05128558786372687,0.5256511144894382,1.2252302788798433,1.0051297241353694,0.9997022639522123,0.221,0.322,1.7752055901042223,0.13664320810558597,1.7718533294484056,0.9654427645788337
AR1_FixedZ0p5_muSD5_HC2p5_sigY1p7_sigC1p19,0.5,5.0,2.5,1.6975639410640113,1.1882947587448078,0.4404134111886653,0.02543987238266194,0.3914121186826012,0.4880024164448965,0.3022392350954563,0.03971662693353018,0.23835643303126483,0.384109911093995,0.9609211950689531,0.02885575787557376,0.8833976490721406,0.9896000779499105,1.0115047370579975,1.5986933650102486,1.0515409967958638,0.1935,0.793,1.7752067804069058,0.19114529246923537,1.7667950165790023,0.9352051835853131
AR1_FixedZ0p9_muSD10_HC5p0_sigY2p04_sigC1p19,0.9,10.0,5.0,2.0370767292768135,1.1882947587448078,0.37007486607357226,0.05152723112739556,0.26641513494244806,0.46856320174740673,0.26650697145098645,0.051176049040548635,0.18883226343296497,0.40007085588964614,0.22531277738516745,0.16112597913050863,-0.05128558786372687,0.5256511144894382,1.2252377456748436,1.0051297241353694,0.9997022639522123,0.221,0.322,1.7752069101710375,0.13666054110605239,1.771853315197405,0.9654427645788337
AR1_FixedZ0p5_muSD10_HC2p5_sigY1p7_sigC1p19,0.5,10.0,2.5,1.6975639410640113,1.1882947587448078,0.44042313629003826,0.025440113872376532,0.3914214196187307,0.4880120314979977,0.3022392350954563,0.03971662693353018,0.23835643303126483,0.384109911093995,0.9609211950689531,0.02885575787557376,0.8833976490721406,0.9896000779499105,1.0115070464389413,1.5986933650102486,1.0515409967958638,0.1935,0.793,1.775207611278854,0.1911537532675379,1.7667949358589843,0.9352051835853131
AR1_FixedZ0p5_muSD5_HC2p5_sigY1p7_sigC1p36,0.5,5.0,2.5,1.6975639410640113,1.3580511528512091,0.4362259702989385,0.02529369225128949,0.37635879896302427,0.4781479327591288,0.22153430777454056,0.045751097225933776,0.13655632704452192,0.30250100379772227,0.7509784364429886,0.17066763514097752,0.32221821306927795,0.9580893072443863,1.0926255761886632,1.2497766914669008,1.2461111135179639,0.21350000000000002,0.5269999999999999,1.7753718130573959,0.1987451869255555,1.7661206980646957,0.9352051835853131
AR1_FixedZ0p5_muSD10_HC2p5_sigY1p7_sigC1p36,0.5,10.0,2.5,1.6975639410640113,1.3580511528512091,0.43623661910443656,0.025293863617155767,0.3763690660261809,0.47815902652860504,0.22153430777454056,0.045751097225933776,0.13655632704452192,0.30250100379772227,0.7509784364429886,0.17066763514097752,0.32221821306927795,0.9580893072443863,1.0926246635856696,1.2497766914669008,1.2461111135179639,0.21350000000000002,0.5269999999999999,1.775372919581195,0.19875534206262882,1.7661206675113195,0.9352051835853131
AR1_FixedZ0p7_muSD5_HC5p0_sigY2p04_sigC1p19,0.7,5.0,5.0,2.0370767292768135,1.1882947587448078,0.4145443243426982,0.027111163769774464,0.36518879212620836,0.4675715487357181,0.2336769588526411,0.04815087235887408,0.14690004535994006,0.33803973032371054,0.3579193660712832,0.17230791237618565,0.008177193300489917,0.7347780797113366,1.074396099279163,1.0185665873387368,1.6951920579086854,0.216,0.375,1.7754537629856753,0.180655556637898,1.7681493190669133,0.9676025917926566
AR1_FixedZ0p7_muSD10_HC5p0_sigY2p04_sigC1p19,0.7,10.0,5.0,2.0370767292768135,1.1882947587448078,0.41455618926555415,0.027111473737183856,0.3652001242879224,0.4675846905475288,0.2336769588526411,0.04815087235887408,0.14690004535994006,0.33803973032371054,0.3579193660712832,0.17230791237618565,0.008177193300489917,0.7347780797113366,1.0744009806291852,1.0185665873387368,1.6951920579086854,0.216,0.375,1.775454929812387,0.1806671348582053,1.7681493076805512,0.9676025917926566
AR1_FixedZ0p7_muSD5_HC2p5_sigY2p04_sigC0p849,0.7,5.0,2.5,2.0370767292768135,0.8487819705320057,0.4514892832400993,0.025944720867171277,0.3988567483286161,0.5024699053304171,0.28114177192430945,0.07848508505776376,0.16366237444573842,0.403793282988327,0.954897170751711,0.045525738312204425,0.8041977120634698,0.99,1.002521392602656,5.053992898709023,1.2373773691467886,0.1965,0.8125,1.7756463505321871,0.20570513831062268,1.7655985586371792,0.9676025917926566
AR1_FixedZ0p7_muSD10_HC2p5_sigY2p04_sigC0p849,0.7,10.0,2.5,2.0370767292768135,0.8487819705320057,0.4514980719459401,0.02594498493878157,0.3988645808039183,0.5024784319423703,0.28114177192430945,0.07848508505776376,0.16366237444573842,0.403793282988327,0.954897170751711,0.045525738312204425,0.8041977120634698,0.99,1.0025181911878274,5.053992898709023,1.2373773691467886,0.1965,0.8125,1.7756471594739396,0.20571272450557765,1.765598488167031,0.9676025917926566
AR1_FixedZ0p9_muSD5_HC5p0_sigY2p04_sigC1p36,0.9,5.0,5.0,2.0370767292768135,1.3580511528512091,0.3923252462938626,0.03841635458779752,0.3245363348384736,0.47298175057075226,0.29339678041227396,0.0820949892583473,0.19338484894290328,0.47922762602918034,0.31252733789037607,0.1169461119733091,0.04384020670936533,0.4934182930135311,1.0412647085187328,1.3642153101692733,1.0011840710445945,0.20350000000000001,0.33,1.776313326670922,0.1561747323443274,1.7713484479454897,0.9697624190064795
