Model,Z_prior,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,phi_mean,phi_sd,phi_2.5%,phi_97.5%,Z_mean,Z_sd,Z_2.5%,Z_97.5%,Rhat_mu,Rhat_tau,Rhat_phi,Rhat_Z_mean,tau_accept_rate,phi_accept_rate,z_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY1p7_sigC0p849,"Beta(3,2)",10.0,1.0,1.6975639410640113,0.8487819705320057,0.3872185037898275,0.04154295291803749,0.30601430072937175,0.4671107975344447,0.42806725461858686,0.04947640231620373,0.34858866260612814,0.5508730193023655,0.8638084154709239,0.1296552129648639,0.5418235045932219,0.9856221718647874,0.9831097923146563,0.0026003014065234848,0.9797976986152638,0.9885567972686727,1.140531261215649,1.1133841410020202,1.1463196143399201,3.8393131404590886,0.20800000000000002,0.6245,0.005,1.7365224813297342,0.1232048902833345,1.73401992660543,0.9416846652267818
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY1p7_sigC0p849,"Beta(3,2)",5.0,5.0,1.6975639410640113,0.8487819705320057,0.3742701643229707,0.04308218574912753,0.2903880283089375,0.4550028385540752,0.41607348703497693,0.03664609469175182,0.3644672679529885,0.49850496867383615,0.7906366918046024,0.1699998622646013,0.2654570641156975,0.9762729490312111,0.9860510430122479,0.005746719989740369,0.9768922994672211,0.9925978892316212,0.9992971209879998,1.109049572055076,1.0056034638232723,3.3280626019709127,0.196,0.5455000000000001,0.005666666666666667,1.7386109419977074,0.11543564517005014,1.736650962203428,0.9438444924406048
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY1p7_sigC0p849,"Beta(3,2)",10.0,5.0,1.6975639410640113,0.8487819705320057,0.3742883085415072,0.04308348815122941,0.29040376847705923,0.455022600497962,0.41607348703497693,0.03664609469175182,0.3644672679529885,0.49850496867383615,0.7906366918046024,0.1699998622646013,0.2654570641156975,0.9762729490312111,0.9860510430122479,0.005746719989740369,0.9768922994672211,0.9925978892316212,0.9992970552632653,1.109049572055076,1.0056034638232723,3.3280626019709127,0.196,0.5455000000000001,0.005666666666666667,1.738611844017002,0.11545267870552942,1.736650732437596,0.9438444924406048
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY1p7_sigC0p849,"Beta(3,2)",5.0,2.5,1.6975639410640113,0.8487819705320057,0.376874228769616,0.03889359885866435,0.3069405329160895,0.46514649429763416,0.40181926427651626,0.01741768886440353,0.3648363069731806,0.4365222943318654,0.8514877300266418,0.07300669195558297,0.7242675453417234,0.9752547322283125,0.9831502089533618,0.004043779453348537,0.9772463507958083,0.9874521595017152,1.0209245272844183,1.056800071532037,1.1525097224583907,6.756127093570105,0.1885,0.5935,0.007166666666666667,1.7386198819517333,0.11585780313301217,1.7366317584260684,0.9460043196544277
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY1p7_sigC0p849,"Beta(3,2)",10.0,2.5,1.6975639410640113,0.8487819705320057,0.3768921756325492,0.03889441079229367,0.30695745333940966,0.46516720471093187,0.40181926427651626,0.01741768886440353,0.3648363069731806,0.4365222943318654,0.8514877300266418,0.07300669195558297,0.7242675453417234,0.9752547322283125,0.9831502089533618,0.004043779453348537,0.9772463507958083,0.9874521595017152,1.020923696753598,1.056800071532037,1.1525097224583907,6.756127093570105,0.1885,0.5935,0.007166666666666667,1.7386207637700541,0.11587458241426112,1.7366315212463515,0.9460043196544277
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p36,"Beta(3,2)",5.0,2.5,2.0370767292768135,1.3580511528512091,0.3273732132454741,0.040517882091181595,0.2480960098502232,0.405794574222541,0.37425684655730906,0.05218726162278941,0.30200648141446484,0.4987762944075639,0.602332822545077,0.16485879466435915,0.2640168758421073,0.87233497266702,0.9822500255034761,0.00483461693972195,0.9745597831544939,0.9930200105820033,1.003704251374557,1.004269836110376,1.0688362976672414,1.7398858236960615,0.2005,0.3905,0.007833333333333333,1.7570789971774974,0.08265272918698852,1.7570324035298805,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC1p36,"Beta(3,2)",10.0,2.5,2.0370767292768135,1.3580511528512091,0.3273954712534126,0.040518771095435974,0.2481159265781689,0.40581886967082015,0.37425684655730906,0.05218726162278941,0.30200648141446484,0.4987762944075639,0.602332822545077,0.16485879466435915,0.2640168758421073,0.87233497266702,0.9822500255034761,0.00483461693972195,0.9745597831544939,0.9930200105820033,1.0037038166533414,1.004269836110376,1.0688362976672414,1.7398858236960615,0.2005,0.3905,0.007833333333333333,1.7570799131609727,0.08267448836099323,1.757032295594643,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p36,"Beta(3,2)",5.0,1.0,2.0370767292768135,1.3580511528512091,0.29580878294969676,0.08595142240411234,0.15376574279887523,0.43907476045311944,0.27390005269492274,0.1616862895567679,0.10294828656710132,0.5149372452246753,0.6456308146654236,0.2627323703376104,0.042499213861853916,0.9744038616714045,0.9860190855697206,0.004607872756245716,0.9717875204844826,0.9924007456344294,2.571224175477506,5.22051057409212,1.0052421916877885,1.0498625715296952,0.1815,0.538,0.0065,1.7620887291469527,0.0555498232543661,1.763117952042434,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p36,"Beta(3,2)",10.0,1.0,2.0370767292768135,1.3580511528512091,0.29582591925167195,0.08595998096143093,0.1537699989120952,0.4391030362796277,0.27390005269492274,0.1616862895567679,0.10294828656710132,0.5149372452246753,0.6456308146654236,0.2627323703376104,0.042499213861853916,0.9744038616714045,0.9860190855697206,0.004607872756245716,0.9717875204844826,0.9924007456344294,2.571403768319661,5.22051057409212,1.0052421916877885,1.0498625715296952,0.1815,0.538,0.0065,1.7620891652616486,0.055566533247802655,1.763117861152301,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p19,"Beta(3,2)",5.0,2.5,2.0370767292768135,1.1882947587448078,0.34100896621186866,0.06048880864923329,0.21738917969550214,0.44883072560301435,0.2968867954825088,0.016405924891973147,0.25800022511608434,0.3352096901614093,0.4494794799327758,0.1421877695238259,0.22744527181673424,0.8326331338021744,0.9801690227810355,0.004486920138621215,0.9757374955259154,0.9885604788047605,1.3035913688046523,1.0074184860325965,1.338435217946653,2.3275681341337386,0.1935,0.372,0.005333333333333334,1.7621520116802076,0.10480577484016212,1.7609352215806453,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC1p19,"Beta(3,2)",10.0,2.5,2.0370767292768135,1.1882947587448078,0.3410307876313751,0.06049106821086638,0.21740693171313993,0.448855373610179,0.2968867954825088,0.016405924891973147,0.25800022511608434,0.3352096901614093,0.4494794799327758,0.1421877695238259,0.22744527181673424,0.8326331338021744,0.9801690227810355,0.004486920138621215,0.9757374955259154,0.9885604788047605,1.3036122945921444,1.0074184860325965,1.338435217946653,2.3275681341337386,0.1935,0.372,0.005333333333333334,1.7621532472650907,0.10482735380260519,1.7609351734661272,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p19,"Beta(3,2)",5.0,1.0,2.0370767292768135,1.1882947587448078,0.35005579962576866,0.051079098196307966,0.2527495191605141,0.46946733427879145,0.30588885705087854,0.05680590015292462,0.20105690017773803,0.38898347007843737,0.7332704643278498,0.11612359463726156,0.5461214616987232,0.9689261020780555,0.983012761967791,0.0030457042691553644,0.9774075467991733,0.986386563163509,1.0189704788997824,1.140827832785067,1.29845586292205,2.4475013591229535,0.1845,0.479,0.006333333333333333,1.7628472677777853,0.11392188597761227,1.761065210318564,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p19,"Beta(3,2)",10.0,1.0,2.0370767292768135,1.1882947587448078,0.35007856470049203,0.051080801188875195,0.2527682510391434,0.46949552398576894,0.30588885705087854,0.05680590015292462,0.20105690017773803,0.38898347007843737,0.7332704643278498,0.11612359463726156,0.5461214616987232,0.9689261020780555,0.983012761967791,0.0030457042691553644,0.9774075467991733,0.986386563163509,1.0189682274106893,1.140827832785067,1.29845586292205,2.4475013591229535,0.1845,0.479,0.006333333333333333,1.7628485878665665,0.11394410934301777,1.761065093740092,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC0p849,"Beta(3,2)",5.0,1.0,2.0370767292768135,0.8487819705320057,0.3473536501246269,0.06046524078714661,0.23115182559515313,0.45341408068185046,0.2835554815777088,0.03029613054087186,0.2057457556133267,0.34416244883220715,0.5103129065441957,0.2183946589708767,-0.00765047881334306,0.8204805328552014,0.9845968092871727,0.005104104233472992,0.9736442081620797,0.9920671606459619,1.3222582676352077,1.0001951583946311,1.1062031221101571,1.0023613389890897,0.195,0.38049999999999995,0.006833333333333334,1.7642127331146165,0.11113734344722717,1.762613179639732,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC0p849,"Beta(3,2)",10.0,1.0,2.0370767292768135,0.8487819705320057,0.3473744889472719,0.0604675019175792,0.23116710754307596,0.45343526668130274,0.2835554815777088,0.03029613054087186,0.2057457556133267,0.34416244883220715,0.5103129065441957,0.2183946589708767,-0.00765047881334306,0.8204805328552014,0.9845968092871727,0.005104104233472992,0.9736442081620797,0.9920671606459619,1.322272432022698,1.0001951583946311,1.1062031221101571,1.0023613389890897,0.195,0.38049999999999995,0.006833333333333334,1.7642139781026147,0.11115789670918087,1.7626131295934586,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p36,"Beta(3,2)",5.0,5.0,2.0370767292768135,1.3580511528512091,0.34109975391860514,0.047502762851064154,0.24059316846934872,0.4224123165168301,0.29091889835957574,0.05507204650520059,0.2218181351214152,0.4411853568212868,0.5566527240194633,0.233371668550264,0.12079344750707158,0.8841379541199704,0.9824536109783569,0.0029014471831684484,0.9733823007417978,0.9868212758508976,1.0027164922609881,1.1535958738704506,2.3064611279969363,1.028925288244241,0.20750000000000002,0.3935,0.005333333333333333,1.764746861547567,0.10192468998278358,1.7637067029174323,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC1p36,"Beta(3,2)",10.0,5.0,2.0370767292768135,1.3580511528512091,0.3411223550240007,0.0475038772974105,0.24061262346284637,0.42243588247353225,0.29091889835957574,0.05507204650520059,0.2218181351214152,0.4411853568212868,0.5566527240194633,0.233371668550264,0.12079344750707158,0.8841379541199704,0.9824536109783569,0.0029014471831684484,0.9733823007417978,0.9868212758508976,1.0027170049319665,1.1535958738704506,2.3064611279969363,1.028925288244241,0.20750000000000002,0.3935,0.005333333333333333,1.7647480870926273,0.10194700317368725,1.7637066394271075,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p19,"Beta(3,2)",5.0,5.0,2.0370767292768135,1.1882947587448078,0.31920764097942467,0.04195042917166586,0.2540274951827367,0.415517456711651,0.336136184653355,0.0490880841799919,0.2549658457789723,0.4405914766354621,0.21322238212559716,0.09649691420821138,-0.018125914044800493,0.37093323552036606,0.9790839079923505,0.004528888684270719,0.9682183266794722,0.9835269750862524,1.0033582799517835,1.0084214489478054,1.26657349583587,1.3081250043077592,0.20700000000000002,0.3225,0.0065,1.7650100806313973,0.0884468123970008,1.7646993516842369,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC1p19,"Beta(3,2)",10.0,5.0,2.0370767292768135,1.1882947587448078,0.31922801095411396,0.04195173853840894,0.2540462267343602,0.415541902012524,0.336136184653355,0.0490880841799919,0.2549658457789723,0.4405914766354621,0.21322238212559716,0.09649691420821138,-0.018125914044800493,0.37093323552036606,0.9790839079923505,0.004528888684270719,0.9682183266794722,0.9835269750862524,1.0033586185832601,1.0084214489478054,1.26657349583587,1.3081250043077592,0.20700000000000002,0.3225,0.0065,1.7650110722684087,0.08846703162456308,1.7646993299447367,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC1p02,"Beta(3,2)",5.0,2.5,2.0370767292768135,1.0185383646384067,0.38740751003773394,0.08455781010159966,0.255510255099451,0.551097543689672,0.4320944605674283,0.08311900210715953,0.3239127473118866,0.5719750726962254,0.47601045208933956,0.19899601894095384,0.03776530963219976,0.7392046563054309,0.922005944613077,0.1261831375831874,0.6779452036174985,0.9917356018441202,1.7458426671142617,1.2739212202123242,1.5522358710373279,1.3433067403113539,0.2135,0.375,0.006333333333333333,1.7658214339537,0.15113187105733966,1.761245083498708,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC1p02,"Beta(3,2)",10.0,2.5,2.0370767292768135,1.0185383646384067,0.3874290473968769,0.08455554152751486,0.255531258553702,0.5511125866507501,0.4320944605674283,0.08311900210715953,0.3239127473118866,0.5719750726962254,0.47601045208933956,0.19899601894095384,0.03776530963219976,0.7392046563054309,0.922005944613077,0.1261831375831874,0.6779452036174985,0.9917356018441202,1.7458730827669053,1.2739212202123242,1.5522358710373279,1.3433067403113539,0.2135,0.375,0.006333333333333333,1.7658231449545692,0.15115255973180253,1.7612450234064396,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD5_HC1p0_sigY2p04_sigC1p02,"Beta(3,2)",5.0,1.0,2.0370767292768135,1.0185383646384067,0.35547268389126263,0.04305932047673393,0.26832708590215004,0.43813357525075325,0.3474041644456172,0.07439462895094044,0.25521610093430036,0.4974363798453574,0.22436077396366244,0.17993910580972844,-0.23556561927474973,0.5119068625573844,0.988772629394254,0.0044208847415810205,0.9786529810849576,0.9934974998357881,1.2034183474912745,1.1682705027172071,1.412143805369177,1.1073775086313953,0.20400000000000001,0.3115,0.007166666666666667,1.7671487756619446,0.12327530587887232,1.7647505319900185,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD10_HC1p0_sigY2p04_sigC1p02,"Beta(3,2)",10.0,1.0,2.0370767292768135,1.0185383646384067,0.35549560604113845,0.04306067990405228,0.26834598627117157,0.43815729186636365,0.3474041644456172,0.07439462895094044,0.25521610093430036,0.4974363798453574,0.22436077396366244,0.17993910580972844,-0.23556561927474973,0.5119068625573844,0.988772629394254,0.0044208847415810205,0.9786529810849576,0.9934974998357881,1.2034355526545666,1.1682705027172071,1.412143805369177,1.1073775086313953,0.20400000000000001,0.3115,0.007166666666666667,1.7671503317885306,0.12329803020641796,1.76475050263169,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC1p02,"Beta(3,2)",5.0,5.0,2.0370767292768135,1.0185383646384067,0.4310831627001289,0.10529905828503446,0.25941204953561764,0.5771815419994197,0.45690155284431455,0.1685224679630551,0.249318369303142,0.6891451477849103,0.5915014885500698,0.22803426762092266,0.16074382455173652,0.9554549203200837,0.8222334434044127,0.15812415592287782,0.6523011715332839,0.9846330262635732,3.4153565400944186,5.848604212121483,1.5286584115890094,56.2247282302276,0.1985,0.441,0.006500000000000001,1.7685997745510125,0.19086544565180819,1.7601724734482802,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC1p02,"Beta(3,2)",10.0,5.0,2.0370767292768135,1.0185383646384067,0.4311013589466935,0.10529718439069712,0.2594319109407212,0.577197941352064,0.45690155284431455,0.1685224679630551,0.249318369303142,0.6891451477849103,0.5915014885500698,0.22803426762092266,0.16074382455173652,0.9554549203200837,0.8222334434044127,0.15812415592287782,0.6523011715332839,0.9846330262635732,3.41520447754779,5.848604212121483,1.5286584115890094,56.2247282302276,0.1985,0.441,0.006500000000000001,1.7686015555048438,0.1908818493976255,1.7601724841256003,0.9697624190064795
AR1_SampledZ_Beta3_2_muSD5_HC5p0_sigY2p04_sigC0p849,"Beta(3,2)",5.0,5.0,2.0370767292768135,0.8487819705320057,0.4526427690856417,0.079735926260805,0.31464364464513717,0.5731581893535049,0.5304555371766699,0.23435768300287746,0.264528017517093,0.8088592711549281,0.21284902354040455,0.2876838584005418,-0.30386124670246406,0.7199373126274139,0.8409090266300476,0.14833087875707646,0.6878144433633407,0.9916846654894312,2.5873528828248955,9.869451373183145,1.282876018873341,42.96849488000747,0.196,0.36250000000000004,0.0055,1.7780107371576643,0.20882248088895208,1.7676152450556168,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD10_HC5p0_sigY2p04_sigC0p849,"Beta(3,2)",10.0,5.0,2.0370767292768135,0.8487819705320057,0.45266191473881495,0.07973275880307655,0.31466727967437175,0.573174553513054,0.5304555371766699,0.23435768300287746,0.264528017517093,0.8088592711549281,0.21284902354040455,0.2876838584005418,-0.30386124670246406,0.7199373126274139,0.8409090266300476,0.14833087875707646,0.6878144433633407,0.9916846654894312,2.587178008055727,9.869451373183145,1.282876018873341,42.96849488000747,0.196,0.36250000000000004,0.0055,1.7780128272000584,0.20883938738214322,1.7676153502384568,0.9719222462203023
AR1_SampledZ_Beta3_2_muSD5_HC2p5_sigY2p04_sigC0p849,"Beta(3,2)",5.0,2.5,2.0370767292768135,0.8487819705320057,0.5245187607583711,0.031061210190019665,0.463460879607937,0.5864616973093352,0.7791697892905557,0.03345502514748462,0.7192524439720368,0.8413048483034568,0.32058689160998194,0.08926319363314549,0.1449993660934471,0.5107610157024831,0.6799750101545399,0.0039787477715900075,0.677784867762635,0.6931303354326693,1.0145892847450142,1.0114781944881766,1.0599033013486183,1.1072698914133914,0.198,0.3075,0.007,1.8172721987082172,0.272135668346824,1.7987240881255318,0.9676025917926566
AR1_SampledZ_Beta3_2_muSD10_HC2p5_sigY2p04_sigC0p849,"Beta(3,2)",10.0,2.5,2.0370767292768135,0.8487819705320057,0.5245337290623892,0.031061672416832338,0.46347404821024657,0.5864792892229057,0.7791697892905557,0.03345502514748462,0.7192524439720368,0.8413048483034568,0.32058689160998194,0.08926319363314549,0.1449993660934471,0.5107610157024831,0.6799750101545399,0.0039787477715900075,0.677784867762635,0.6931303354326693,1.014591230991141,1.0114781944881766,1.0599033013486183,1.1072698914133914,0.198,0.3075,0.007,1.8172740260307922,0.27214624262269843,1.7987243349725048,0.9676025917926566
