mu_chain_1,tau_chain_1,Z_mean_chain_1,mu_chain_2,tau_chain_2,Z_mean_chain_2
0.38642856504579093,0.3204919274649133,0.9141092102170489,0.3721979583880328,0.24974858784548068,0.9243809537130465
0.38402438520019083,0.3204919274649133,0.9141092102170489,0.3704573312298978,0.24940648820905925,0.9243809537130465
0.3877008096093249,0.3204919274649133,0.9141092102170489,0.375672976588655,0.24940648820905925,0.9243809537130465
0.392511666097278,0.3204919274649133,0.9141092102170489,0.3662248222686141,0.24940648820905925,0.9243809537130465
0.3895969125237935,0.3204919274649133,0.9141092102170489,0.36063518933661576,0.24940648820905925,0.9243809537130465
0.396766600825723,0.3204919274649133,0.9141092102170489,0.3653752803999213,0.24940648820905925,0.9243809537130465
0.37996070655492964,0.3204919274649133,0.9141092102170489,0.35671949976794487,0.24940648820905925,0.9243809537130465
0.37157588183351786,0.313617479074795,0.9141092102170489,0.3606426885951859,0.24940648820905925,0.9243809537130465
0.3630978610217188,0.313617479074795,0.9141092102170489,0.3498041388762652,0.24940648820905925,0.9243809537130465
0.37378921040950003,0.3101365789986711,0.9141092102170489,0.3468416868702081,0.24940648820905925,0.9243809537130465
0.36703605098495246,0.3010099861569249,0.9141092102170489,0.33585641827356605,0.24940648820905925,0.9243809537130465
0.3697063673478418,0.3010099861569249,0.9141092102170489,0.3369888825153229,0.24940648820905925,0.9243809537130465
0.3774975655885731,0.3010099861569249,0.9141092102170489,0.3412547957373452,0.24940648820905925,0.9243809537130465
0.3698793864392082,0.3010099861569249,0.9141092102170489,0.3459574752915865,0.24879516130861196,0.9243809537130465
0.3634614158098914,0.3010099861569249,0.9141092102170489,0.35437839390652565,0.24879516130861196,0.9243809537130465
0.37446123259561453,0.3010099861569249,0.9141092102170489,0.3467869942534409,0.24575934610369532,0.9243809537130465
0.3662925514058137,0.3010099861569249,0.9141092102170489,0.35168510943848413,0.24575934610369532,0.9243809537130465
0.35949024150451314,0.3010099861569249,0.9141092102170489,0.35525291464950043,0.24594542101588035,0.9243809537130465
0.3721453352662079,0.3010099861569249,0.9141092102170489,0.3523428451745181,0.23909550781988895,0.9243809537130465
0.3701398074041757,0.3010099861569249,0.9141092102170489,0.35609323759550077,0.23909550781988895,0.9243809537130465
0.3713346768261668,0.30002024265515315,0.9141092102170489,0.34717270713154125,0.23909550781988895,0.9243809537130465
0.38252840598709176,0.30002024265515315,0.9141092102170489,0.3451775644462639,0.23909550781988895,0.9243809537130465
0.36730779060765384,0.30002024265515315,0.9141092102170489,0.34328275386553964,0.23594674513562008,0.9243809537130465
0.3605427807267189,0.2993560510152312,0.9141092102170489,0.3299427381665885,0.23594674513562008,0.9243809537130465
0.36841731855958654,0.2993560510152312,0.9141092102170489,0.3298636345571046,0.23594674513562008,0.9243809537130465
0.371159315649708,0.2993560510152312,0.9141092102170489,0.3251590704175222,0.23594674513562008,0.9296101442888337
0.37253475145831205,0.29729064086703544,0.9141092102170489,0.33088742484366646,0.23594674513562008,0.9296101442888337
0.37116873400941514,0.29729064086703544,0.9141092102170489,0.330051185529522,0.23594674513562008,0.9296101442888337
0.38633860267446885,0.29729064086703544,0.9141092102170489,0.3305408404097059,0.23594674513562008,0.9296101442888337
0.3921873685226602,0.29729064086703544,0.9141092102170489,0.33210916284428077,0.2340623159765462,0.9296101442888337
0.3919289808635798,0.29729064086703544,0.9141092102170489,0.32757711428552294,0.2340623159765462,0.9296101442888337
0.39360183186400277,0.29729064086703544,0.9141092102170489,0.329997692462194,0.2340623159765462,0.9296101442888337
0.3862214150142236,0.29729064086703544,0.9141092102170489,0.32978990769999805,0.2340623159765462,0.9296101442888337
0.38693052509931736,0.29729064086703544,0.9141092102170489,0.32576112704199134,0.2340623159765462,0.9296101442888337
0.38620471007172,0.29729064086703544,0.9141092102170489,0.3314860877110764,0.2296329012422426,0.9296101442888337
0.39733864472176844,0.3024631479074843,0.9141092102170489,0.3338051673186135,0.2296329012422426,0.9296101442888337
0.3822505290351083,0.3024631479074843,0.9141092102170489,0.330967960943633,0.2296329012422426,0.9296101442888337
0.377898130508219,0.30603227853605464,0.9141092102170489,0.3351223624764299,0.2296329012422426,0.9296101442888337
0.37760670829760384,0.30603227853605464,0.9141092102170489,0.3418427519773974,0.23035912789381968,0.9296101442888337
0.3680282725069267,0.30603227853605464,0.9141092102170489,0.34081873622520775,0.23035912789381968,0.9296101442888337
0.35581291068592963,0.30603227853605464,0.9141092102170489,0.3457577326557548,0.23035912789381968,0.9296101442888337
0.34838299424854025,0.30603227853605464,0.9141092102170489,0.33895324902988455,0.23035912789381968,0.9296101442888337
0.352700731691286,0.30603227853605464,0.9141092102170489,0.34327056611375817,0.23035912789381968,0.9296101442888337
0.3413182292942348,0.30586597695280043,0.9141092102170489,0.33767872618820977,0.23035912789381968,0.9296101442888337
0.34918278382713386,0.30586597695280043,0.9141092102170489,0.333043713207242,0.23035912789381968,0.9296101442888337
0.34265687435544867,0.30586597695280043,0.9141092102170489,0.33347929509764573,0.23035912789381968,0.9296101442888337
0.34724057702161126,0.30586597695280043,0.9141092102170489,0.3313845980808918,0.2309570508199842,0.9296101442888337
0.35315227921856646,0.30586597695280043,0.9141092102170489,0.33428037802555,0.2346654086816881,0.9296101442888337
