Model,Z_prior,a_z,b_z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,Z_mean,Z_sd,Z_2.5%,Z_97.5%,Rhat_mu,Rhat_tau,Rhat_Z_mean,tau_accept_rate,z_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
Ind_SampledZ_Beta2_2_muSD10_HC1p0_sigY2p04_sigC1p02,"Beta(2,2)",2.0,2.0,10.0,1.0,2.0370767292768135,1.0185383646384067,0.2215941905945664,0.12909481725658947,0.07291872985977213,0.3994539527424553,0.16081627425611503,0.11163643491726939,0.045916169177162146,0.35943973334573665,0.9798554911723513,0.004989042199132851,0.9709173199076551,0.9903302430839783,7.164306071917922,5.689754027336606,1.0570983697537901,0.1775,0.005833333333333334,1.772230904931697,-0.017685531963397113,1.774059525184002,0.9676025917926566
Ind_SampledZ_Beta2_2_muSD10_HC1p0_sigY2p04_sigC1p19,"Beta(2,2)",2.0,2.0,10.0,1.0,2.0370767292768135,1.1882947587448078,0.35801534236367494,0.03509323155577596,0.29997895225351395,0.4220924883450735,0.34365198457694407,0.03341376619803418,0.2997523943063864,0.4037839273219419,0.9815849371737428,0.004940138543118997,0.9710485723794046,0.9900673557179583,1.0232651512066946,1.0343071451730108,1.017035069229985,0.191,0.006,1.776900264341609,0.13115045541553744,1.77397041156669,0.9676025917926566
Ind_SampledZ_Beta2_2_muSD10_HC1p0_sigY2p04_sigC1p36,"Beta(2,2)",2.0,2.0,10.0,1.0,2.0370767292768135,1.3580511528512091,0.3480474119024225,0.04283454946426711,0.2718009160812457,0.42562354529895935,0.31206473509857363,0.050727952082918915,0.22810553015500906,0.4234786020340963,0.9796937762349077,0.006948223779254211,0.9650878061392508,0.994645208600328,1.0129094205586675,1.767427835393543,0.9998150807328887,0.1925,0.006666666666666666,1.7722010715877197,0.11948154150621074,1.770081338233742,0.9676025917926566
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p36_sigC0p849,"Beta(2,2)",2.0,2.0,10.0,2.5,1.3580511528512091,0.8487819705320057,0.33759713731789165,0.03047233282570399,0.27820929727818283,0.39944999784928115,0.6329563279475005,0.13591919622408236,0.37538796731301505,0.8232624791292213,0.9764982647674422,0.006763923521741017,0.9599561099068178,0.9818042729036529,1.0073970957207514,1.4332375031129865,1.57004461780865,0.186,0.0055,1.7752908443298194,0.1086393273857679,1.773880295177806,0.9114470842332614
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p36_sigC1p02,"Beta(2,2)",2.0,2.0,10.0,2.5,1.3580511528512091,1.0185383646384067,0.389133228235784,0.0635479318319636,0.27523366556659284,0.4952882197223019,0.8172615801666361,0.041743527299986746,0.7343302934508352,0.9005384272111436,0.8182941465857008,0.16202942988331248,0.6526541349764358,0.9836389487492125,2.5998712627495486,1.4166557296484334,62.90584535401094,0.193,0.006833333333333334,1.7798424217864526,0.16922664491113087,1.773695632639427,0.9114470842332614
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p36_sigC1p19,"Beta(2,2)",2.0,2.0,10.0,2.5,1.3580511528512091,1.1882947587448078,0.42895584248260743,0.02928601650721553,0.368454843044227,0.48591002198197364,0.7142737613716539,0.0359793169712143,0.6505536983035332,0.7785236164062046,0.6592158974052079,0.0070997345124774085,0.651269849672461,0.6671190767763081,1.0000293603210895,1.0488470677323785,10.534180534881651,0.188,0.005333333333333334,1.7921225363805406,0.20876792704955804,1.7818463847285315,0.9049676025917927
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p36_sigC1p36,"Beta(2,2)",2.0,2.0,10.0,2.5,1.3580511528512091,1.3580511528512091,0.4022575449349614,0.03154423624166864,0.3410763003415267,0.4620947754980808,0.47149336292256855,0.09264612085398329,0.3707625582305181,0.6903237234185323,0.65676881267605,0.007022997047672175,0.6449470595301424,0.6637736014226561,0.9999764242914958,2.248357499256844,1.9827256233047963,0.1975,0.0085,1.7820482400952782,0.17720098525305056,1.775134241624823,0.8941684665226782
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p7_sigC0p849,"Beta(2,2)",2.0,2.0,10.0,2.5,1.6975639410640113,0.8487819705320057,0.3460414222480875,0.03483337577468595,0.2728982940626197,0.41103208738370584,0.3567143457346707,0.031916234508925494,0.31459942802324997,0.4393973558565175,0.9789484172350666,0.004550778040047303,0.9728608144010004,0.9872802122699156,1.1567424572036018,1.1263963363256055,1.2068190858376786,0.216,0.007833333333333335,1.7766947435115452,0.11608552481548608,1.7748159784253699,0.937365010799136
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p7_sigC1p02,"Beta(2,2)",2.0,2.0,10.0,2.5,1.6975639410640113,1.0185383646384067,0.3450664125298942,0.03775873425143083,0.2679398657742993,0.41686456614613454,0.36293094906788254,0.06332089970064343,0.2864090312819719,0.5007916252257044,0.9821454665010971,0.005610772173407195,0.9685069696856802,0.9907383044406632,1.0100685471117148,2.123447765918216,1.0880433319940253,0.1945,0.006833333333333334,1.7786690625495418,0.11185104469365059,1.7770688380907156,0.937365010799136
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p7_sigC1p19,"Beta(2,2)",2.0,2.0,10.0,2.5,1.6975639410640113,1.1882947587448078,0.33239740300158505,0.04766071824086895,0.23252687620716678,0.4226821644526653,0.410845784423801,0.04544866021213659,0.3286167330260995,0.49447259785614434,0.9789510842393074,0.005791696655264266,0.9659082877553682,0.9884406133131792,1.0088955184078348,1.1339134432993911,1.0415027531007892,0.202,0.004833333333333334,1.7715719416575184,0.10341718367720096,1.7704638092654545,0.9308855291576674
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p7_sigC1p36,"Beta(2,2)",2.0,2.0,10.0,2.5,1.6975639410640113,1.3580511528512091,0.3260043491559088,0.03759534755557296,0.24411271869489223,0.39091547422164724,0.431252306571801,0.07492310018564112,0.3407478661632522,0.6006698920763037,0.9775422371965832,0.00510710777396059,0.9679333201188373,0.9865255121959219,1.020192532976924,1.1359014098523827,1.7259777619425616,0.21050000000000002,0.007666666666666667,1.7728204075491898,0.09614651088419811,1.7721260772997327,0.937365010799136
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC0p849,"Beta(2,2)",2.0,2.0,10.0,2.5,2.0370767292768135,0.8487819705320057,0.3682774750285999,0.05773125253178925,0.273351667186278,0.4748474634016178,0.3008573704103937,0.060557380283754306,0.2263826818225356,0.4102425027740882,0.978103068950016,0.003117013009723175,0.9715601401665582,0.9812434824338702,1.7357854583996468,1.1264044915523297,1.0079000084068879,0.2195,0.005333333333333334,1.77854031222969,0.141370704408487,1.774830547568244,0.9697624190064795
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC1p02,"Beta(2,2)",2.0,2.0,10.0,2.5,2.0370767292768135,1.0185383646384067,0.3511222405516777,0.043342463999638106,0.27905816811296996,0.4383649661484653,0.29175742767011864,0.05112746014080096,0.2093145918532203,0.3986715857347992,0.9805497310453536,0.00406007829339692,0.968131924565505,0.9832519069600699,1.020095127771927,1.0005918875031552,1.6089452633816508,0.20500000000000002,0.004833333333333334,1.7712244235387562,0.12103998360228782,1.768995229928314,0.9697624190064795
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC1p19,"Beta(2,2)",2.0,2.0,10.0,2.5,2.0370767292768135,1.1882947587448078,0.337975839797315,0.03932257444268652,0.2699220625085166,0.4082121441984124,0.25092081463229216,0.05476469235618653,0.19865139256887002,0.3780930747177872,0.9803141887948459,0.004507851524319698,0.9688394419133314,0.9875115094930678,1.024891880165552,1.6535755559684946,1.9300317786527288,0.196,0.0061666666666666675,1.7797984628698509,0.10684173350946324,1.7785103767086927,0.9676025917926566
Ind_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC1p36,"Beta(2,2)",2.0,2.0,10.0,2.5,2.0370767292768135,1.3580511528512091,0.34226654200852336,0.0436965805291769,0.2494219310238186,0.41914029116642176,0.326195001990096,0.06832555535747743,0.23948937956748184,0.4289993742321513,0.9810565707903574,0.0054892873742489875,0.9675978695247696,0.9859317587377191,1.014550682968328,2.181450498281312,1.61987005170838,0.2185,0.006666666666666666,1.7818244012939461,0.11452013628951398,1.7800637691678314,0.9676025917926566
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p36_sigC0p849,"Beta(2,2)",2.0,2.0,10.0,5.0,1.3580511528512091,0.8487819705320057,0.40466679428292707,0.05950995953269901,0.30052580276640983,0.503331528807338,0.6736477288941357,0.25572684618114344,0.2636633573343636,0.9503584881271748,0.8186590548560019,0.15861062533825687,0.6550386031544244,0.9847876206895755,2.58362426704737,3.260515889310745,28.21281210801992,0.2145,0.006166666666666667,1.7904608391000685,0.18089217661949555,1.7832263072427006,0.9092872570194385
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p36_sigC1p02,"Beta(2,2)",2.0,2.0,10.0,5.0,1.3580511528512091,1.0185383646384067,0.3857250258194187,0.06822867570245314,0.2629537075730757,0.4919320088718748,0.7655645700526894,0.0529904792641011,0.6123795573487705,0.8294491659616725,0.8193972210275564,0.16009006442289564,0.6378913306608741,0.980875381091476,2.5351461485641877,1.1739374878999727,37.171298504776125,0.20350000000000001,0.007,1.7812662037619515,0.15865045505527486,1.7761060245240259,0.9114470842332614
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p36_sigC1p19,"Beta(2,2)",2.0,2.0,10.0,5.0,1.3580511528512091,1.1882947587448078,0.4334528479539568,0.029303363653575474,0.36951650059729557,0.4858268049675777,0.6848779271796772,0.03597927260475356,0.6191504907589142,0.7582425510329972,0.6572036998271611,0.009856166948315178,0.6460893530355237,0.6705709313390732,1.0335773626663043,1.3493506042796548,9.126638501377007,0.201,0.006333333333333333,1.791412401757897,0.2119289634826359,1.7807564464841636,0.9006479481641468
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p36_sigC1p36,"Beta(2,2)",2.0,2.0,10.0,5.0,1.3580511528512091,1.3580511528512091,0.3708096562064229,0.05300633320999318,0.2732145927217892,0.46211249949423844,0.7470969639457473,0.1882099422910788,0.5236678132433095,0.9859182599168691,0.8220902552707746,0.1689582280807133,0.6478777339511806,0.9916207515645841,2.0336823391295535,10.250749844266076,95.34839673865318,0.1935,0.007166666666666667,1.7773909447241232,0.14536333016192066,1.773352828572741,0.9157667386609071
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p7_sigC0p849,"Beta(2,2)",2.0,2.0,10.0,5.0,1.6975639410640113,0.8487819705320057,0.3666010565653411,0.04276039194065957,0.2901105615542406,0.4605141284135224,0.32331078192730023,0.04495959789966491,0.2600909173489731,0.4190904161817685,0.979706242778281,0.0023728072948251615,0.9762427247984323,0.9838669795376699,1.100785155408655,1.1510003795595793,1.0988313629588298,0.19,0.005666666666666667,1.775921535799901,0.13712563634320546,1.772534845531614,0.9330453563714903
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p7_sigC1p02,"Beta(2,2)",2.0,2.0,10.0,5.0,1.6975639410640113,1.0185383646384067,0.33508099463265023,0.04039180579355239,0.2528862926942507,0.4037916175094702,0.4349606743771828,0.10877770398260288,0.2804723107691205,0.5933723799117359,0.9821060106753279,0.006664873468679246,0.9702177519133199,0.9875733234267878,1.0271771377453451,3.8084182766599732,2.0149301513293962,0.214,0.0055,1.7738302499992713,0.10522903437635646,1.7726215579009696,0.9395248380129589
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p7_sigC1p19,"Beta(2,2)",2.0,2.0,10.0,5.0,1.6975639410640113,1.1882947587448078,0.32686775779218435,0.0365767093198588,0.2584398331724385,0.3980923841986086,0.406555749816747,0.06824300754836543,0.288711633744768,0.5547042544304588,0.9685987526483343,0.0074487121079722775,0.9587504318692271,0.977140888486835,1.0188779784680684,1.0188334143744466,1.1338910374957623,0.181,0.007166666666666667,1.7732777885739892,0.09652364676329471,1.7725640869682735,0.9416846652267818
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY1p7_sigC1p36,"Beta(2,2)",2.0,2.0,10.0,5.0,1.6975639410640113,1.3580511528512091,0.33415981380819815,0.03691892381510239,0.24361663302686062,0.40239887178244,0.35305304983580243,0.08154049375692506,0.24848646592534732,0.5384744742549838,0.9645004144016044,0.006716312155621361,0.9561009872705389,0.9765321939931773,1.0949191405917187,1.1672689298177779,1.0841106211969274,0.217,0.007166666666666667,1.7726380374233004,0.10664176698377552,1.7713412790747558,0.9395248380129589
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC0p849,"Beta(2,2)",2.0,2.0,10.0,5.0,2.0370767292768135,0.8487819705320057,0.3604837309535558,0.035499174346653506,0.2980414480126001,0.419471555745519,0.28685754895872606,0.052750014598207315,0.21185907556484565,0.3825354556571354,0.9711605983254581,0.006294394224656043,0.9626059056107699,0.9824051158707331,1.0046729206585305,1.0165132232263205,1.0664269089648322,0.219,0.008666666666666666,1.7713980443217499,0.1301366517714994,1.7685221829571263,0.9676025917926566
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC1p02,"Beta(2,2)",2.0,2.0,10.0,5.0,2.0370767292768135,1.0185383646384067,0.22695613899609515,0.14848464169450012,0.032081426299529266,0.4335307318954002,0.20497932075843797,0.1502510528939967,0.0539312151279182,0.4181431581264527,0.9756802531677347,0.005523247315997257,0.9694889425238623,0.9889745697628469,6.195074303164618,6.035232650724909,1.5249340376636444,0.2,0.007,1.7713679983567925,-0.005338602766843758,1.7732759734966401,0.9719222462203023
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC1p19,"Beta(2,2)",2.0,2.0,10.0,5.0,2.0370767292768135,1.1882947587448078,0.33833059422230427,0.03402719182796016,0.2746070895560868,0.3997941353629716,0.31051458066428406,0.04821440159369791,0.2334155187936855,0.4078274312421029,0.9822438795770254,0.0038619406600855074,0.9776508381065735,0.9870020889938007,1.0777384790258202,1.4190433109820715,2.3375683627367185,0.217,0.004833333333333334,1.7796327304753277,0.10800312921106277,1.7782738569048244,0.9676025917926566
Ind_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC1p36,"Beta(2,2)",2.0,2.0,10.0,5.0,2.0370767292768135,1.3580511528512091,0.35288172513174115,0.030574806617896706,0.29752034311662845,0.423127245191386,0.35568983027901374,0.049136701683626306,0.2885631817839332,0.4488508811055767,0.9749569199506006,0.007260370292599711,0.9608501121954326,0.9864134949335644,1.1381164178963503,1.0438885536455236,1.4496743655093083,0.1925,0.006833333333333334,1.7744587404346384,0.12251440918140408,1.772139082742252,0.9676025917926566
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY1p36_sigC0p849,"Beta(2,3)",2.0,3.0,5.0,1.0,1.3580511528512091,0.8487819705320057,0.35066776218892526,0.1244883446190073,0.11047654241930223,0.5048488942446022,0.4418833417275647,0.3630193071814823,0.059712814579658005,0.8827234588182021,0.7822588213178543,0.1639043164226251,0.6117056184752644,0.9506601324509162,2.9344428289429607,14.935174542878455,24.20840613946381,0.197,0.009166666666666667,1.78289919839079,0.1209683634241466,1.7807147159949688,0.896328293736501
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY1p36_sigC1p02,"Beta(2,3)",2.0,3.0,5.0,1.0,1.3580511528512091,1.0185383646384067,0.3569167457501194,0.032934765672438894,0.2931495958412931,0.4180832749975374,0.48243689898400915,0.05447510352460752,0.3817181684566954,0.5724258953321643,0.9416453534014061,0.010707480864784577,0.9074271307572638,0.9544556827033812,1.0059994944387194,1.5589978298207188,1.3089009999254198,0.1955,0.008833333333333334,1.773343389069943,0.13062214620923177,1.7704390728376718,0.8898488120950324
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY1p36_sigC1p19,"Beta(2,3)",2.0,3.0,5.0,1.0,1.3580511528512091,1.1882947587448078,0.389145767549314,0.05239817739226114,0.2964928542113438,0.48091762467660837,0.5413580749566322,0.048617781411521614,0.4471697285473628,0.6059787690478374,0.7809243465475753,0.14969284776328817,0.6131512543744014,0.93077499425798,2.118223224243033,1.1947703922405617,25.39073065225381,0.1915,0.006333333333333333,1.7761952283796396,0.16056546249616427,1.7708362826078825,0.896328293736501
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY1p36_sigC1p36,"Beta(2,3)",2.0,3.0,5.0,1.0,1.3580511528512091,1.3580511528512091,0.39890097434229255,0.03497774676570582,0.3202311178515193,0.4599300132383978,0.2191072660961202,0.07375301935801531,0.12472586622031001,0.33000487530376277,0.6372053962862585,0.008505788970295336,0.6179779269070693,0.644904465993073,1.3799029859382388,5.950867286521448,1.0295261811991354,0.1995,0.0061666666666666675,1.7762308408160785,0.16797528776102985,1.7701831050206709,0.8833693304535637
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY1p7_sigC0p849,"Beta(2,3)",2.0,3.0,5.0,1.0,1.6975639410640113,0.8487819705320057,0.3616379385018588,0.049112779291549065,0.2336965619480616,0.4336696086665883,0.1784739326881047,0.07533626577452063,0.09343622263166358,0.30775953003118023,0.9203001991485165,0.010495092948422104,0.9099121706950104,0.9414027112305767,1.4955364848425,3.5837115419221495,1.0702296904631867,0.1865,0.0075,1.7766168114605458,0.1302312098092645,1.7737537541262511,0.9330453563714903
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY1p7_sigC1p02,"Beta(2,3)",2.0,3.0,5.0,1.0,1.6975639410640113,1.0185383646384067,0.3794408589678904,0.03683279894994315,0.283496848022525,0.43196557007571135,0.2368905599155164,0.040738525735131544,0.18800823514936396,0.3273459304097079,0.91471333761297,0.013871270072657928,0.8907331844649455,0.9371359810566476,1.2768443736495303,1.0267754968710467,1.1428482657228989,0.21150000000000002,0.006833333333333334,1.7744386025844558,0.14447528942478782,1.7704601906689494,0.9308855291576674
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY1p7_sigC1p19,"Beta(2,3)",2.0,3.0,5.0,1.0,1.6975639410640113,1.1882947587448078,0.3658984221225368,0.03137871582224003,0.3017124483824686,0.4253573746073279,0.2846685305159465,0.04813871523880288,0.21093155296151975,0.3609180622270158,0.9228239783708039,0.021122374880132643,0.8943408464691741,0.9531541944210956,0.9994935762726389,1.0281561182204841,1.6803403890573818,0.1835,0.005833333333333334,1.7781477666544545,0.13493956102836088,1.7749380624834912,0.937365010799136
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY1p7_sigC1p36,"Beta(2,3)",2.0,3.0,5.0,1.0,1.6975639410640113,1.3580511528512091,0.23399164312520945,0.13563568636756484,0.08380603166072872,0.4020106079138366,0.1350346095874122,0.10231197915285857,0.031486077088591004,0.2827113341710161,0.9198590541086101,0.02058508731859766,0.8905778127697865,0.9521536458186773,11.057981226668524,7.218919536110642,1.0937218307411865,0.1925,0.009833333333333333,1.7697018368652533,0.0047583198404772325,1.7716096593735646,0.9330453563714903
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY2p04_sigC0p849,"Beta(2,3)",2.0,3.0,5.0,1.0,2.0370767292768135,0.8487819705320057,0.4007297076288834,0.03366846487338251,0.34735962631153583,0.47662074388956954,0.2490857460396894,0.027576704246781755,0.20366337534823623,0.3006036639566511,0.939664027742192,0.004924296153526416,0.9289582214290119,0.9461896761559222,1.0218086400962172,0.9993094099574739,1.5456520885601357,0.203,0.006833333333333334,1.7819259820784774,0.16920135854274992,1.7757933426255397,0.9632829373650108
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY2p04_sigC1p02,"Beta(2,3)",2.0,3.0,5.0,1.0,2.0370767292768135,1.0185383646384067,0.2428989682266776,0.128229583857544,0.07858630541533786,0.4077408259515618,0.14788645859710606,0.10477029619394244,0.039924615870883334,0.2826173787322239,0.9299743492862756,0.00834183285301598,0.9143671980792147,0.940628669056855,7.489861141258306,14.767769127816045,1.1028045285223258,0.182,0.006166666666666667,1.7727388210121704,0.007535724122022173,1.7746402982882163,0.9611231101511879
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY2p04_sigC1p19,"Beta(2,3)",2.0,3.0,5.0,1.0,2.0370767292768135,1.1882947587448078,0.36844687423019146,0.027209767910394984,0.31548153925010586,0.4197724765241947,0.27576130182064024,0.052404831536207466,0.2027296115452937,0.38757497098802124,0.9352474733943378,0.018778834338956815,0.9034474302694392,0.950823143832119,1.0524034562415088,1.3284694330988407,2.2524099172292225,0.1945,0.005666666666666666,1.7786078921598365,0.13885222063874178,1.7750976449747382,0.9654427645788337
Ind_SampledZ_Beta2_3_muSD5_HC1p0_sigY2p04_sigC1p36,"Beta(2,3)",2.0,3.0,5.0,1.0,2.0370767292768135,1.3580511528512091,0.37644736377362326,0.047751334338535505,0.28967189185556,0.4768502453520615,0.2537895977312874,0.049983920481806395,0.17289994317194146,0.3624742418147774,0.9208265088822363,0.008122148543360007,0.9076093875509036,0.9338338198697693,1.0301487869155934,1.5314820071995556,3.8341469291898385,0.192,0.006166666666666667,1.7798489213087765,0.1508387416187122,1.775364034164077,0.9740820734341252
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY1p36_sigC0p849,"Beta(2,3)",2.0,3.0,5.0,2.5,1.3580511528512091,0.8487819705320057,0.3508298985638907,0.03406606193224397,0.2918381118324865,0.4233418854496984,0.34016775541949346,0.026420283575524086,0.30092610434672795,0.3890985837296093,0.9410775553103348,0.015599111475424343,0.9021550386477849,0.9570477657218192,1.4289509407564922,1.3754443897045854,1.008832936115283,0.1765,0.005166666666666667,1.773060007621802,0.11847530870989256,1.7710109107368148,0.8855291576673866
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY1p36_sigC1p02,"Beta(2,3)",2.0,3.0,5.0,2.5,1.3580511528512091,1.0185383646384067,0.40127669595098664,0.055266110031378386,0.3062585690391339,0.4940834741979669,0.5462051024802002,0.11505306025920124,0.3941752999904059,0.7608487111114243,0.7631853507770885,0.15164191641660027,0.5989445251359768,0.9268902649605523,2.321281153838401,3.5827865457818437,13.039369041286738,0.182,0.0075,1.7826706897690703,0.17351627670506653,1.7761250870101253,0.8941684665226782
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY1p36_sigC1p19,"Beta(2,3)",2.0,3.0,5.0,2.5,1.3580511528512091,1.1882947587448078,0.43747581401277996,0.026934093955560092,0.3860339956097944,0.49151755316416085,0.5613992796566729,0.09031818725504175,0.4239266423509787,0.7201255341433651,0.6368945491316242,0.012128514838198583,0.6082076315186096,0.6469021960756844,1.0238469103687344,2.8276337766098987,1.4604400055947162,0.1935,0.005833333333333334,1.7879053196363501,0.2139985117728136,1.7769721450144182,0.896328293736501
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY1p36_sigC1p36,"Beta(2,3)",2.0,3.0,5.0,2.5,1.3580511528512091,1.3580511528512091,0.4068070070010208,0.030358487440975263,0.3459763821040156,0.4628014402306267,0.43240818973632683,0.1003795140078494,0.3046424886138178,0.607410577791618,0.630899039913756,0.01377445479385328,0.5951368433489624,0.6487791333394032,1.0276730824013547,4.398419709100311,1.9653173389586414,0.20600000000000002,0.008833333333333332,1.7778600066342831,0.1803584334517509,1.7706010724620636,0.8941684665226782
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY1p7_sigC0p849,"Beta(2,3)",2.0,3.0,5.0,2.5,1.6975639410640113,0.8487819705320057,0.3642179882795152,0.03736768958683874,0.2967092793322408,0.42893777559650414,0.2663623139474852,0.038550932337818346,0.21475185804597813,0.34234273485046285,0.939346868835469,0.013840996192466344,0.9203471430969307,0.958350179098805,1.002831249550953,1.2413647703249127,1.841419908368618,0.213,0.008333333333333333,1.779837276592742,0.1358632201385603,1.7765637385829562,0.9352051835853131
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY1p7_sigC1p02,"Beta(2,3)",2.0,3.0,5.0,2.5,1.6975639410640113,1.0185383646384067,0.34739340689627474,0.03755467226670827,0.2794699430180552,0.4164525047771437,0.2572614623500702,0.0669025861364437,0.17947817256201012,0.4068731395049773,0.9328765988357037,0.02398712276468586,0.8764687487138493,0.9577300182122572,1.2494266177692497,2.004346307501724,3.234056476874175,0.2185,0.004833333333333334,1.774096798694258,0.115123272038922,1.772272550327301,0.937365010799136
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY1p7_sigC1p19,"Beta(2,3)",2.0,3.0,5.0,2.5,1.6975639410640113,1.1882947587448078,0.3716983369261438,0.04004822027873455,0.2936218626754661,0.45121894011236274,0.3287195227772217,0.03044687539567115,0.2599911622589174,0.38358905925473397,0.9313212381014371,0.01151144603705836,0.913045282628928,0.9457216458616825,1.0052679517880325,1.0645121198457674,1.0170219531441271,0.2125,0.004833333333333334,1.7789253897708208,0.1390041944012756,1.7754045409570887,0.9395248380129589
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY1p7_sigC1p36,"Beta(2,3)",2.0,3.0,5.0,2.5,1.6975639410640113,1.3580511528512091,0.3412296705452174,0.03594432774103511,0.2582620154705744,0.40348164767659,0.3085849268013962,0.02952574870946536,0.25997975830979364,0.3552648696007211,0.9331996828698031,0.01763286756813163,0.8935688724429593,0.9553851176412681,1.0120568033020805,2.158110919948533,1.172420170636315,0.1935,0.0075,1.7712683631346318,0.11125565188832327,1.7696829923141912,0.9330453563714903
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY2p04_sigC0p849,"Beta(2,3)",2.0,3.0,5.0,2.5,2.0370767292768135,0.8487819705320057,0.37953382327619645,0.03514931511400997,0.3018894421896883,0.46712556090214463,0.2794661395319535,0.06699130844395677,0.17668072612435018,0.38717426955913176,0.9465489442572795,0.020013677938130713,0.9265424153381082,0.966555473176451,1.0004812893933537,1.2089628483269994,180074030087483.5,0.213,0.004333333333333333,1.7796297875114369,0.150066257923,1.7752094836196717,0.9632829373650108
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY2p04_sigC1p02,"Beta(2,3)",2.0,3.0,5.0,2.5,2.0370767292768135,1.0185383646384067,0.3678480134147944,0.052182551913929,0.2801797253725593,0.4772947310213432,0.24850109946113963,0.045333311347330985,0.16539683498791968,0.3253128503443615,0.9355016977708895,0.011155628728695332,0.9184229355322234,0.9543125106400208,0.9994669355897058,1.0480425967560099,1.1240966781290331,0.2025,0.005333333333333333,1.7793768600059532,0.13465634952921837,1.7761935811720873,0.9676025917926566
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY2p04_sigC1p19,"Beta(2,3)",2.0,3.0,5.0,2.5,2.0370767292768135,1.1882947587448078,0.3932357148682938,0.027993129812439555,0.33882947359833143,0.4408947080751944,0.20743239770896205,0.03312468988894415,0.15617276591684504,0.27181737767911235,0.9241229153065248,0.013344442949000994,0.9083400990788496,0.947827545723943,1.0219271308055526,1.5248969312858593,1.1202723312441387,0.1815,0.006333333333333333,1.7778723898355833,0.16220881892242422,1.7723721972977735,0.9697624190064795
Ind_SampledZ_Beta2_3_muSD5_HC2p5_sigY2p04_sigC1p36,"Beta(2,3)",2.0,3.0,5.0,2.5,2.0370767292768135,1.3580511528512091,0.37384723943146564,0.03168088199731599,0.31640833679042824,0.44064156488484746,0.3064869279849491,0.03256398753952607,0.24715563333745286,0.3644946263386101,0.9312285103435299,0.008970264967904188,0.9172746587007833,0.9492664527214435,1.0048792441210441,1.0111704404669677,2.923700454147386,0.217,0.005833333333333334,1.7745715374942634,0.14385581950244467,1.770644259677202,0.9676025917926566
