Model,Z_prior,a_z,b_z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,phi_mean,phi_sd,phi_2.5%,phi_97.5%,Z_mean,Z_sd,Z_2.5%,Z_97.5%,Rhat_mu,Rhat_tau,Rhat_phi,Rhat_Z_mean,tau_accept_rate,phi_accept_rate,z_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY1p7_sigC1p02,"Beta(1,1)",1.0,1.0,10.0,2.5,1.6975639410640113,1.0185383646384067,0.36512463196718464,0.03680417907502712,0.2859938165451327,0.4347590036193969,0.46258302239072024,0.052491696540994934,0.3771430925941636,0.543387054463235,0.9645853893355557,0.028874770231199387,0.8866840679364794,0.99,0.997938961457361,0.00031744105715216246,0.9972670313709724,0.9984406914775646,1.0080968366006604,2.284751669222219,1.0321531840604916,1.002194743602,0.1865,0.79,0.008166666666666666,1.7195317773165832,0.08809716242957309,1.7191310600354246,0.9460043196544277
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY1p7_sigC1p19,"Beta(1,1)",1.0,1.0,10.0,2.5,1.6975639410640113,1.1882947587448078,0.3825654356176649,0.045851265417795065,0.30164018441534335,0.4677207177735452,0.5641646682536706,0.06051375647489764,0.42238096655001206,0.6760592390665596,0.91512818919588,0.059093982496379344,0.8000626111537478,0.9873495303717323,0.9976565127579017,0.0016770247937084141,0.9949119335809625,0.9995415164814551,1.0118396572189756,1.0014646270903547,1.0970958714502848,1.1896786619740474,0.2005,0.6825,0.008666666666666666,1.7012659143929818,0.09309642515159038,1.7005542444911133,0.9568034557235421
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY1p7_sigC1p36,"Beta(1,1)",1.0,1.0,10.0,2.5,1.6975639410640113,1.3580511528512091,0.3750956314196905,0.05040568426375867,0.2657289111973204,0.4634104242238045,0.5053066175392036,0.05946634579909432,0.4110485714419705,0.6611626824995445,0.9496739691645208,0.04426769662606414,0.8347781012884768,0.99,0.9985328443576018,0.0010765891045808344,0.9969582273763127,0.9997227306234935,1.0088340942086043,1.0060150241748143,1.0707880324693784,1.2995247137721713,0.195,0.7675000000000001,0.007166666666666667,1.7078222588228291,0.08530457552645361,1.7075354627140538,0.9524838012958964
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY2p04_sigC0p849,"Beta(1,1)",1.0,1.0,10.0,2.5,2.0370767292768135,0.8487819705320057,0.43492227221433366,0.09898656997304953,0.277644923144263,0.5737610759064394,0.5902601468057805,0.2716598433673972,0.28880799648757544,0.9107899063752221,0.4569976948747187,0.2314656858801107,0.11877959855068596,0.8793091476402942,0.8322032388930863,0.16710556066022184,0.6642613550276245,0.9997348662681785,3.493613346217229,15.24676826511079,2.8669951951716524,403.2400388819695,0.188,0.37,0.006833333333333334,1.7790140977240092,0.189915321004343,1.7707613265542985,0.9740820734341252
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY2p04_sigC1p02,"Beta(1,1)",1.0,1.0,10.0,2.5,2.0370767292768135,1.0185383646384067,0.4258923329907076,0.1036119827267686,0.2555033522318739,0.5734454854262786,0.5168644558186148,0.15713855772185373,0.3266051226948103,0.734414662843537,0.5054714563008224,0.21083215621863333,0.1766697320886023,0.9550641437927867,0.8311922855661685,0.16544589447620847,0.664875668576678,0.9997548422343915,3.7369315282705498,4.4563813397118945,1.2119826827320785,162.48211094760035,0.221,0.373,0.009666666666666667,1.7689887181682504,0.18164593692220574,1.761541325824027,0.9676025917926566
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY2p04_sigC1p19,"Beta(1,1)",1.0,1.0,10.0,2.5,2.0370767292768135,1.1882947587448078,0.3485315434222626,0.03935053883134107,0.27117525526425357,0.4231292743266561,0.395419145975054,0.040036279686020075,0.3393736224902085,0.5058650315351142,0.766972280257714,0.096620072460146,0.5684094841066558,0.9152933860187681,0.9963709504649514,0.002032734510916435,0.9911412284823659,0.9987599025637505,1.000672247890068,1.0240851591217761,1.1157477075026123,1.0502481373257195,0.199,0.498,0.011166666666666667,1.750767097167333,0.10031385817705821,1.7497815228684404,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD10_HC2p5_sigY2p04_sigC1p36,"Beta(1,1)",1.0,1.0,10.0,2.5,2.0370767292768135,1.3580511528512091,0.32403523159830344,0.04894974484968652,0.23865739764843016,0.43090338032271086,0.32550317587292366,0.1428797789750542,0.17250072833414723,0.5529711812116394,0.3882712150144219,0.10317922901378845,0.20022320683689915,0.6338688538869093,0.9974406169374754,0.00205013112254203,0.9909749545644596,0.9994467123541839,1.0967006712939915,4.344424742830361,1.199909583335253,1.0676427854380282,0.21100000000000002,0.3395,0.010333333333333333,1.7645998253225823,0.08684973790103594,1.7643676470542629,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY1p36_sigC0p849,"Beta(1,1)",1.0,1.0,10.0,5.0,1.3580511528512091,0.8487819705320057,0.4390027497134973,0.041025032874059536,0.359137001184716,0.5169204421332447,0.8109120260459372,0.041994125167347844,0.7210596399601762,0.8777292485760916,0.9402595039349769,0.042236253043442765,0.8412024124610665,0.9897678567119989,0.9980398484353048,0.0003746866049356161,0.9975910927045143,0.9989469150992744,0.9992861547914167,1.197259343865715,0.999392333461358,2.4001859251233135,0.1845,0.729,0.0038333333333333336,1.6450689701575971,0.05229222869898607,1.6460161629651167,0.9481641468682506
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY1p36_sigC1p02,"Beta(1,1)",1.0,1.0,10.0,5.0,1.3580511528512091,1.0185383646384067,0.4442193797221426,0.042784778687743705,0.3619160967969556,0.5322949722072097,0.831216338680467,0.036850995498609075,0.7558411727333468,0.9039007178930073,0.9317716379485731,0.03862272491849391,0.8423599168651128,0.9859033829051973,0.9989139696654807,0.0008948809927728105,0.9967458182687888,0.9994600556100753,1.005261992146265,1.0811762434551178,1.0319246555172696,1.2534729203063872,0.21300000000000002,0.725,0.006,1.6397860466087715,0.05663810364625828,1.6405802591036305,0.9460043196544277
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY1p36_sigC1p19,"Beta(1,1)",1.0,1.0,10.0,5.0,1.3580511528512091,1.1882947587448078,0.4396627754756372,0.042315931655731866,0.36156428877415975,0.5236618857007499,0.8079110063228717,0.045907194702723204,0.7174286270549624,0.8999927054480982,0.9413787069136452,0.03890838428887826,0.8480099114740645,0.9894129195863447,0.9990230171988953,0.0004789966363592508,0.9978753765851249,0.9997880780501666,0.9995506553764989,1.1028356751036346,1.027342881040024,1.0607014223585347,0.20450000000000002,0.736,0.007666666666666667,1.6422339270600925,0.04914331356022694,1.643274016786012,0.9481641468682506
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY1p36_sigC1p36,"Beta(1,1)",1.0,1.0,10.0,5.0,1.3580511528512091,1.3580511528512091,0.4427771227650544,0.04317261244701572,0.3618875873513547,0.5324331482264878,0.80658310859177,0.03386389101892029,0.7146226272078602,0.8637528565305944,0.9571030852178931,0.02870787639714338,0.87448009458317,0.99,0.9985739373779109,0.000833743988533914,0.9960614500535386,0.999628134099441,1.037946180101922,1.0160894016007036,1.118371583944485,1.5758747271829663,0.1905,0.7885,0.007166666666666667,1.6398171613224233,0.05465360112447831,1.6406788802405405,0.9460043196544277
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY1p7_sigC0p849,"Beta(1,1)",1.0,1.0,10.0,5.0,1.6975639410640113,0.8487819705320057,0.34762653503798274,0.03620435180484303,0.27783107777676225,0.41816670530558725,0.25078102459618656,0.08180068303774803,0.15721278467269684,0.4185056527205108,0.8509526425595977,0.1486718834541419,0.5357045893015682,0.99,0.9981557297119357,0.0009930968730080445,0.9952880182057565,0.999132398148586,1.0259381673307217,2.359082294688576,1.0138059457774387,1.0707485019977816,0.192,0.661,0.007166666666666667,1.7584657213896213,0.10058251143565877,1.7574857128945007,0.9352051835853131
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY1p7_sigC1p02,"Beta(1,1)",1.0,1.0,10.0,5.0,1.6975639410640113,1.0185383646384067,0.5074936708886449,0.03328709925427396,0.4438116754061193,0.5710376124742247,0.6889308403413578,0.04041146976737299,0.6062688476823589,0.7550244726931659,0.5818908227254528,0.13092851611375014,0.3553019855243104,0.833352319963886,0.6673336732595879,0.002128666593846871,0.665001974563185,0.672471867217037,1.0050331206785093,1.0788752357308122,1.082589959789098,1.3671096182248728,0.2155,0.394,0.009666666666666667,1.7729328990262008,0.24704571082089133,1.7575355013578233,0.9524838012958964
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY1p7_sigC1p19,"Beta(1,1)",1.0,1.0,10.0,5.0,1.6975639410640113,1.1882947587448078,0.39421493973246063,0.047849583057193376,0.30375189250863954,0.48947481361691403,0.5656134259252955,0.039561115428740336,0.5038113408129147,0.6594754269658177,0.9055960335685703,0.0987035400080323,0.5735737058926035,0.9887208138938746,0.9970042754826242,0.001433591978192279,0.9950585724799282,0.9989404506039353,0.9995520374202267,1.1368814948302932,1.1009974810223313,1.3962690980444152,0.1895,0.6419999999999999,0.0085,1.7029440476616877,0.10137012125010529,1.7017630216751058,0.9546436285097192
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY1p7_sigC1p36,"Beta(1,1)",1.0,1.0,10.0,5.0,1.6975639410640113,1.3580511528512091,0.3718890677016104,0.04461900619839895,0.28838501876966643,0.46169398012242646,0.5849108417222735,0.03895881534787034,0.514837197663596,0.6553834129361039,0.9065717770085153,0.0836395074305774,0.6563103143690393,0.9879837897571202,0.9972952114035682,0.0016772919187350722,0.9910479679943077,0.9987040638007866,1.0272777742595964,1.235352162132495,1.018752880978165,1.1946002380482432,0.2185,0.656,0.009166666666666667,1.7067755575985726,0.0739401129814373,1.707017634386314,0.958963282937365
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY2p04_sigC0p849,"Beta(1,1)",1.0,1.0,10.0,5.0,2.0370767292768135,0.8487819705320057,0.4413416114323979,0.10452268536393464,0.2615076506616597,0.5843454164661404,0.5960533284436041,0.27235558083902706,0.28505019901127865,0.9119317379298639,0.42945729588534604,0.19133698720113512,0.14443636536574245,0.8198827070768478,0.8320861159826602,0.16534654139898822,0.6650589599494284,0.9978342971846031,2.5470461493385583,14.322050154918676,1.7039896221185489,270.7656354188286,0.1815,0.365,0.007666666666666667,1.7793165431898224,0.1984821357742772,1.770124197605231,0.9762419006479481
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY2p04_sigC1p02,"Beta(1,1)",1.0,1.0,10.0,5.0,2.0370767292768135,1.0185383646384067,0.3443449301324204,0.04098455136114063,0.2708761889544165,0.42257029765161075,0.37985608022765077,0.0611209428058646,0.2678695307469328,0.5019510633545766,0.5121784082588681,0.09650206593605488,0.3431324155044009,0.7129737892923332,0.9969675474934429,0.0014649347407451215,0.9924457204421667,0.9988869231231569,1.0225235318699202,1.0144875844834274,1.0016310782369284,1.0061030339653285,0.187,0.362,0.008833333333333334,1.7587711578894138,0.1041996860411431,1.75758081253058,0.9697624190064795
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY2p04_sigC1p19,"Beta(1,1)",1.0,1.0,10.0,5.0,2.0370767292768135,1.1882947587448078,0.33345258284256973,0.04833719062864485,0.244994073009339,0.4243540596376555,0.413526413256198,0.07074596243045841,0.3004384769013451,0.5265698715175426,0.7897333607452682,0.10929634347501549,0.5422991632145614,0.9285510711635179,0.9982289596762582,0.00134762173182136,0.9941437530556093,0.9992261732369473,1.0669994421900793,1.20976683466036,1.2717032296401363,1.0269670735892142,0.20700000000000002,0.5245,0.007333333333333334,1.7472598383808593,0.08157781498460566,1.7472422967693997,0.9740820734341252
AR1_SampledZ_Beta1_1_muSD10_HC5p0_sigY2p04_sigC1p36,"Beta(1,1)",1.0,1.0,10.0,5.0,2.0370767292768135,1.3580511528512091,0.33006137057201135,0.05569317501155557,0.22131478117131323,0.4289849839331984,0.3862404653704387,0.06098634588740068,0.32368587982622504,0.5442081506913762,0.5709187868220283,0.20894862743652012,0.18647271144161157,0.8623064018484454,0.9956350380769179,0.002883482898792086,0.9883877982333313,0.9986739599752918,1.5342317638946283,1.0011703710315698,1.002996683145455,1.0339683285417953,0.21750000000000003,0.4155,0.0115,1.7554485705298895,0.08575718921180871,1.7552491558382965,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p36_sigC0p849,"Beta(2,2)",2.0,2.0,5.0,1.0,1.3580511528512091,0.8487819705320057,0.4537850183389992,0.05676148793275716,0.33998875985778065,0.5516689894222702,0.7894193208560312,0.11563055674498005,0.5485061742430157,0.9304615637175491,0.7253465501129758,0.21007208518511986,0.4242320353842771,0.9874772506838428,0.821449586769804,0.16727051302262613,0.6505960308398193,0.9915970353107452,1.9164736021986881,2.3804362714813245,5.475454347289101,53.29333797462246,0.1965,0.5775,0.008166666666666666,1.7064762054052576,0.13925919913952758,1.7026241807964253,0.9330453563714903
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p36_sigC1p02,"Beta(2,2)",2.0,2.0,5.0,1.0,1.3580511528512091,1.0185383646384067,0.3958656081824116,0.04211291327958113,0.3038240678723564,0.4767442544774713,0.4617353212174105,0.18441209790482735,0.21070406072562647,0.7694703821818004,0.9476464611555587,0.050086410282815165,0.8153288506902562,0.9896921885055067,0.9762296407641098,0.006761453807439737,0.9589012863456,0.9839425043122554,1.0299597263132547,1.5172983978797896,1.1618540318474264,1.0852315380840316,0.1825,0.7849999999999999,0.006500000000000001,1.7012467696767721,0.0968303675723484,1.7003260706701186,0.9157667386609071
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p36_sigC1p19,"Beta(2,2)",2.0,2.0,5.0,1.0,1.3580511528512091,1.1882947587448078,0.3373200673574736,0.09186701510116907,0.17288954306576718,0.4807784777016687,0.38739775019463446,0.30859368899849066,0.07541776404073725,0.7469221379615436,0.7901034752598933,0.22837136903217978,0.34126604801385174,0.9866167501772375,0.9855197168346772,0.005679761453438472,0.9715143905336494,0.9906489465843021,2.6270207115685538,17.10539620029817,1.805841345715756,1.1706102226885482,0.193,0.622,0.007833333333333333,1.709088544812816,0.04185890691442322,1.7104239734031677,0.91792656587473
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p36_sigC1p36,"Beta(2,2)",2.0,2.0,5.0,1.0,1.3580511528512091,1.3580511528512091,0.4277802496373495,0.04008389792112503,0.3526718884670886,0.5060812785030303,0.7575758985714154,0.05238371596811557,0.6473610167245067,0.8449824187426509,0.9349190864409432,0.04204383981354313,0.8343843479122226,0.9848272749418723,0.9788635220367996,0.006839652088379691,0.9634221735735342,0.9879615556954452,1.0316057139036898,1.1867239215980558,1.052499911275277,1.2298323450738657,0.199,0.731,0.005333333333333333,1.6570877438111942,0.057544866927782844,1.6578796108409874,0.9395248380129589
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p7_sigC0p849,"Beta(2,2)",2.0,2.0,5.0,1.0,1.6975639410640113,0.8487819705320057,0.36454029875008254,0.03125433546649666,0.3026918659659556,0.4222908918379506,0.2990511812266634,0.03430060799946479,0.24496835559475516,0.3640522895445127,0.868711288655243,0.11895472845529481,0.5067660558815267,0.9842455256870681,0.9759569323443459,0.003719771598291798,0.9716403098087486,0.9803851828721372,1.0211549259320543,1.155196972030192,1.0121642360125602,2.080065417628572,0.1835,0.625,0.004,1.7514446898120928,0.11515223808880198,1.7495455121743686,0.937365010799136
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p7_sigC1p02,"Beta(2,2)",2.0,2.0,5.0,1.0,1.6975639410640113,1.0185383646384067,0.34953124291156923,0.04768646854401589,0.270749960038319,0.44875923247057614,0.34328649626062885,0.08764081818677896,0.20672883866169608,0.4792316380480836,0.915906689046715,0.0582176616983045,0.7499338843124496,0.9898953713752464,0.9857011957852446,0.0035535936600368644,0.9781652707548302,0.991552177784831,1.2270994420194483,3.7664988230742047,1.0967752281427712,1.176388681763378,0.196,0.732,0.005833333333333333,1.7407485023103046,0.09121019131749063,1.74023760681982,0.9438444924406048
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p7_sigC1p19,"Beta(2,2)",2.0,2.0,5.0,1.0,1.6975639410640113,1.1882947587448078,0.3645250908463208,0.04987673265045587,0.24929968036599293,0.4503116885800059,0.4132160681036671,0.04594280681109677,0.3252368618975869,0.4933471542241737,0.8310683985863995,0.13023782952221116,0.5675221857543395,0.9860272112790155,0.9716042878487919,0.005824990841551387,0.9653160197946341,0.9812882335099263,1.002184207307299,1.4212518220651338,1.041102496405046,2.074958690370989,0.188,0.5715,0.006666666666666666,1.7386501625293327,0.09966843721717901,1.7376686023664625,0.9481641468682506
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY1p7_sigC1p36,"Beta(2,2)",2.0,2.0,5.0,1.0,1.6975639410640113,1.3580511528512091,0.258874383710756,0.10899021429150095,0.08363680896068681,0.41725312326974057,0.2546973190363923,0.18372534018830033,0.06018391244004846,0.4748681985672987,0.8305161172004087,0.11922373824053212,0.6030623525166027,0.9762790849520886,0.9807915225371484,0.002621536542364768,0.9737152613296057,0.9845099272707941,3.1306523539018394,13.915836115605336,1.627964754744052,1.3675339487020985,0.1905,0.6174999999999999,0.006166666666666667,1.7453659823109566,0.001000658603504341,1.747253598333181,0.937365010799136
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC0p849,"Beta(2,2)",2.0,2.0,5.0,1.0,2.0370767292768135,0.8487819705320057,0.4250925761894334,0.11026347891693683,0.2614377392205024,0.5816125534165045,0.5758491699867474,0.2508464129241429,0.2636188587440896,0.870038532922789,0.34483451459953246,0.14381235343121757,0.02127618127275057,0.5952778151237452,0.8248205990312116,0.15810622504804195,0.6634068603280295,0.9857020574942673,4.306961882452378,8.842023381947762,1.0364532196877854,69.95110725965641,0.1875,0.353,0.004833333333333334,1.783346618790091,0.17708886550768096,1.7764516985735044,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC1p02,"Beta(2,2)",2.0,2.0,5.0,1.0,2.0370767292768135,1.0185383646384067,0.35156645598261305,0.04346032126745397,0.2481605208310146,0.42276115767631073,0.2725074194718358,0.04513703198296123,0.21672374037292455,0.3853121595941575,0.5750868850014642,0.23292072338800124,0.18966164225820467,0.8912658466824717,0.9805599807772812,0.00503067266155469,0.9703818813118391,0.9906604857986568,1.0012384390891615,1.4193302371170284,3.0827102600308494,2.0650138245045775,0.1935,0.443,0.006500000000000001,1.7698086271906415,0.11336996381941271,1.7680841922620627,0.9697624190064795
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC1p19,"Beta(2,2)",2.0,2.0,5.0,1.0,2.0370767292768135,1.1882947587448078,0.36649680438754184,0.03435771047085067,0.28533137017111304,0.4271830143202151,0.25595366192940416,0.08608411059114304,0.1500311871232478,0.3867641891752798,0.5784338275845541,0.1616052108587571,0.2652787661990549,0.8325090401420755,0.9730769935618349,0.006783925740879564,0.956250278704443,0.9820375818091965,1.109307012185791,3.93419892929264,1.5322123225671709,1.8957806195284845,0.191,0.401,0.0075,1.7714589491238266,0.12982573191218905,1.7686062190561789,0.9654427645788337
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC1p36,"Beta(2,2)",2.0,2.0,5.0,1.0,2.0370767292768135,1.3580511528512091,0.23532029673402405,0.09223171474690214,0.10162553845446211,0.39524509445729766,0.17836360515160693,0.1212024850132262,0.05634434327180308,0.36475458968082125,0.4853135169543608,0.26758957906285546,-0.09455004195393557,0.8811875069504307,0.9804355762894763,0.00475344911501597,0.9739365521530593,0.9850623728705562,4.045347160992636,4.336838028562184,1.5788604684478624,1.8697485332119443,0.175,0.41600000000000004,0.005166666666666667,1.7671555356455755,0.005018077531632951,1.769059875372762,0.9654427645788337
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p36_sigC0p849,"Beta(2,2)",2.0,2.0,5.0,2.5,1.3580511528512091,0.8487819705320057,0.45865768319814365,0.054220524750772485,0.34357429947633705,0.5513001053828296,0.782849909601284,0.1418478975696487,0.5951320510635866,0.9679192451124173,0.7214611973778722,0.23114786651060615,0.395589625152784,0.9852673866205857,0.8171334940768368,0.15761635383621203,0.6471239295495581,0.9804389712500344,1.7298304108336584,5.41470737443319,7.454070666148821,55.975448981886075,0.2065,0.583,0.006500000000000001,1.7193798445250887,0.1527661982036506,1.7144322298591506,0.9287257019438445
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p36_sigC1p02,"Beta(2,2)",2.0,2.0,5.0,2.5,1.3580511528512091,1.0185383646384067,0.4997408416882044,0.03255456720802109,0.4365208167395055,0.5678029752279682,0.7058159608147707,0.04352009894509869,0.637916000869817,0.8112083795566748,0.8041901206111156,0.10343332014586137,0.5855632519038877,0.9468611660516655,0.6606697586019278,0.0062453351445203266,0.6509565863221319,0.6720956923978768,0.999365940518885,1.1879640729114964,1.0011827220567677,2.245875181015954,0.195,0.569,0.007166666666666667,1.7560479101322692,0.2041249175907648,1.7460302909677832,0.9157667386609071
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p36_sigC1p19,"Beta(2,2)",2.0,2.0,5.0,2.5,1.3580511528512091,1.1882947587448078,0.29423448074562397,0.13365808644455326,0.11344271674504385,0.48102225418036887,0.375474645719643,0.31366659309184663,0.056788559746325795,0.7331032699127273,0.909382377831977,0.06336426531346058,0.7416694329453272,0.9876135722237256,0.9772644257968515,0.005294519610299541,0.9619355480039667,0.9837702717989661,5.285777856927664,21.09194886543414,1.4959740428501873,1.1493637198306,0.1725,0.713,0.005166666666666667,1.7069173365396595,0.0010963799053642176,1.7087632986345618,0.91792656587473
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p36_sigC1p36,"Beta(2,2)",2.0,2.0,5.0,2.5,1.3580511528512091,1.3580511528512091,0.43142790758956995,0.04244177650248992,0.35432689281450785,0.5163260757126382,0.7680181483270924,0.050073253731553066,0.6825107757899126,0.8563225853745249,0.9429964602313033,0.03635785808366197,0.8664387410379741,0.9884179302811827,0.9868450896621438,0.008285562233809047,0.9630646085836871,0.9917384849797143,0.9994417734698308,1.134522042803944,1.0019938327040752,1.320950821969298,0.20600000000000002,0.7515000000000001,0.007833333333333333,1.6526521522021989,0.056289150681209155,1.6534798534754906,0.9438444924406048
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p7_sigC0p849,"Beta(2,2)",2.0,2.0,5.0,2.5,1.6975639410640113,0.8487819705320057,0.3816715161499904,0.12337278986733459,0.17369951165172767,0.5452549561715114,0.4523309024574778,0.39096796793594374,0.057239819218727436,0.8903085132319875,0.2978086266455621,0.15173311801029585,0.03326328478426245,0.6379789972339297,0.8173544685441961,0.15565996294616147,0.6577803663505853,0.976610364423084,4.147211719027613,28.20989494277328,1.03548799598629,55.46669532339332,0.188,0.34550000000000003,0.006500000000000001,1.7739502990769438,0.14046762048075845,1.7702929910619003,0.9416846652267818
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p7_sigC1p02,"Beta(2,2)",2.0,2.0,5.0,2.5,1.6975639410640113,1.0185383646384067,0.3878410238948996,0.05638609499198394,0.2960552826487551,0.5256267516471922,0.39119065532056846,0.07860793171726228,0.31286347250686164,0.5815127913632983,0.7291575511973255,0.14228576727243544,0.38640724372570867,0.9412768992415419,0.9356664317113649,0.10125923140987722,0.6463737840894271,0.9822975382512298,1.2045481031101408,1.1929466249294252,1.0563856099719227,1.1550769975891344,0.2175,0.48550000000000004,0.008333333333333333,1.7499533111242895,0.13783319805935498,1.7464037086584436,0.9395248380129589
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p7_sigC1p19,"Beta(2,2)",2.0,2.0,5.0,2.5,1.6975639410640113,1.1882947587448078,0.3557699647513678,0.04436732456716897,0.2662296850058212,0.4355701855345384,0.44980604517198686,0.09541507034593963,0.3077890223096873,0.6314931546209119,0.827830916279518,0.1738104810806199,0.4945655422626274,0.99,0.9804094455716927,0.008705398930278442,0.9694653158784838,0.9910204723854733,1.0726276143806937,2.575112653350939,1.10210457021788,2.1324114526425744,0.2025,0.5880000000000001,0.007666666666666667,1.7325751353267218,0.08896763755446442,1.7321609812578884,0.9416846652267818
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p7_sigC1p36,"Beta(2,2)",2.0,2.0,5.0,2.5,1.6975639410640113,1.3580511528512091,0.3743077662353749,0.04607050032904417,0.2814925425755715,0.46611781953259057,0.4545162502367713,0.03947681644940887,0.3903563725494069,0.5426677066551744,0.8379816757054381,0.1078866939655082,0.5709221093797161,0.9664235759556005,0.9722657691412011,0.00948171583553152,0.952414332674615,0.9836054701638327,1.0168134119909806,1.68535884992424,1.0123386321423127,1.7927010376929187,0.1955,0.5705,0.007833333333333333,1.7275735971978676,0.10556808635034791,1.7262102333823046,0.9460043196544277
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC0p849,"Beta(2,2)",2.0,2.0,5.0,2.5,2.0370767292768135,0.8487819705320057,0.4448073207730048,0.08942485108599423,0.30996943049781095,0.5770708394620289,0.5192007286017943,0.28261139125582757,0.20189973731528554,0.8475677504526524,0.3896070865071933,0.16889131527374981,0.10523176888725747,0.6793150040675676,0.818441267901946,0.15878034573824076,0.6576252540407421,0.9820526442646208,3.7030860175703744,11.543185916220866,1.3165962423966935,46.02814514202961,0.2215,0.346,0.006500000000000001,1.7841193370999406,0.20250062385327483,1.7745073499860733,0.9697624190064795
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC1p02,"Beta(2,2)",2.0,2.0,5.0,2.5,2.0370767292768135,1.0185383646384067,0.4415969291876591,0.08035685608093279,0.3024941345736821,0.5619333859267542,0.39259240154409714,0.1766502901295088,0.1582895009865735,0.6455880981206326,0.4518493266068423,0.12524388963752936,0.2166871420179687,0.7171483868442804,0.8179586438841496,0.16242997664620648,0.6525423224933337,0.9844187383009829,3.0783782215241096,4.94944328632421,1.0634629376091518,90.81475728924627,0.1925,0.373,0.008833333333333334,1.7770402790087276,0.20178892665706635,1.767455930862514,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC1p19,"Beta(2,2)",2.0,2.0,5.0,2.5,2.0370767292768135,1.1882947587448078,0.32697294797936144,0.04088135887219931,0.2492304995221351,0.40056958202874365,0.33702520339335745,0.05052241634296534,0.27718074458469205,0.47780865768936326,0.41210965789066434,0.4215447061263742,-0.32802197898964175,0.9741597995141599,0.981404099615,0.00599893670577409,0.9694333542860756,0.9868425387761386,1.246326781630649,1.1343008341050487,1.8564934107690805,1.1890085072495034,0.20450000000000002,0.44000000000000006,0.0075,1.7640726055124771,0.09363435641883333,1.7634913141146766,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC1p36,"Beta(2,2)",2.0,2.0,5.0,2.5,2.0370767292768135,1.3580511528512091,0.3520488310257795,0.04203797500957527,0.2693673195360347,0.4344852362121318,0.33894641575279766,0.05209079718886594,0.2651633272908243,0.4416967594702744,0.6588430259443664,0.13901340836739695,0.3142558813783775,0.868917584234052,0.9775898973904155,0.008728423490880023,0.9527055517419095,0.9849613244156442,1.0172772875851135,1.714636886102919,1.192730513601856,1.4811926125079793,0.1985,0.4505,0.0061666666666666675,1.761246560720607,0.11174999046309693,1.7595989940101888,0.9719222462203023
