Rank_by_RMSE,Model,Z,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage,Rhat_mu,Rhat_tau,tau_accept_rate,Method_Type
42,Ind_FixedZ0p9_muSD5_HC2p5_sigY2p04_sigC0p849,0.9,5.0,2.5,2.0370767292768135,0.8487819705320057,1.775078541470521,0.16513790132646114,1.7692920654820539,0.9654427645788337,1.2124269470423519,1.237215563077805,0.199,Bayesian independent fixed Z
43,Ind_FixedZ0p9_muSD10_HC2p5_sigY2p04_sigC0p849,0.9,10.0,2.5,2.0370767292768135,0.8487819705320057,1.775079786522821,0.16515128394081702,1.769292065482054,0.9654427645788337,1.2124310490555985,1.237215563077805,0.199,Bayesian independent fixed Z
44,Ind_FixedZ0p9_muSD5_HC5p0_sigY1p36_sigC1p19,0.9,5.0,5.0,1.3580511528512091,1.1882947587448078,1.7751610079919817,0.13034976126372624,1.7722837071749131,0.896328293736501,1.0051059224310224,1.2274322278736485,0.21200000000000002,Bayesian independent fixed Z
45,Ind_FixedZ0p9_muSD10_HC5p0_sigY1p36_sigC1p19,0.9,10.0,5.0,1.3580511528512091,1.1882947587448078,1.7751617563423323,0.13035995223532637,1.7722837071749131,0.896328293736501,1.0051069278005866,1.2274322278736485,0.21200000000000002,Bayesian independent fixed Z
46,Ind_FixedZ0p9_muSD5_HC2p5_sigY1p7_sigC1p36,0.9,5.0,2.5,1.6975639410640113,1.3580511528512091,1.7754374451415882,0.12909649228046244,1.7726531077097178,0.9352051835853131,1.000160006838183,1.4182998774115996,0.21000000000000002,Bayesian independent fixed Z
47,Ind_FixedZ0p9_muSD10_HC2p5_sigY1p7_sigC1p36,0.9,10.0,2.5,1.6975639410640113,1.3580511528512091,1.7754384900913194,0.1291108624631322,1.772653107709718,0.9352051835853131,1.00016014882325,1.4182998774115996,0.21000000000000002,Bayesian independent fixed Z
48,Ind_FixedZ0p9_muSD5_HC2p5_sigY1p36_sigC1p36,0.9,5.0,2.5,1.3580511528512091,1.3580511528512091,1.7755008904237326,0.1180590547847557,1.7734877182504052,0.896328293736501,0.9995964583988511,1.0397167646297292,0.1985,Bayesian independent fixed Z
49,Ind_FixedZ0p9_muSD10_HC2p5_sigY1p36_sigC1p36,0.9,10.0,2.5,1.3580511528512091,1.3580511528512091,1.7755015995918706,0.11806971954948196,1.7734877182504052,0.896328293736501,0.9995965203764899,1.0397167646297292,0.1985,Bayesian independent fixed Z
50,Ind_FixedZ0p9_muSD5_HC1p0_sigY1p7_sigC1p36,0.9,5.0,1.0,1.6975639410640113,1.3580511528512091,1.7755501596808974,0.13146585181628118,1.7725917331348395,0.9352051835853131,1.0103360224556477,1.0158780680025,0.20700000000000002,Bayesian independent fixed Z
51,Ind_FixedZ0p9_muSD10_HC1p0_sigY1p7_sigC1p36,0.9,10.0,1.0,1.6975639410640113,1.3580511528512091,1.7755512189651217,0.13148015751225997,1.7725917331348398,0.9352051835853131,1.0103371518941262,1.0158780680025,0.20700000000000002,Bayesian independent fixed Z
