Model,Z_prior,mu_prior_sd,tau_halfcauchy_scale,sigma_y_used,sigma_c_used,mu_mean,mu_sd,mu_2.5%,mu_97.5%,tau_mean,tau_sd,tau_2.5%,tau_97.5%,phi_mean,phi_sd,phi_2.5%,phi_97.5%,Z_mean,Z_sd,Z_2.5%,Z_97.5%,Rhat_mu,Rhat_tau,Rhat_phi,Rhat_Z_mean,tau_accept_rate,phi_accept_rate,z_accept_rate,Validation_RMSE,Validation_Bias,Validation_SE,Validation_Coverage
AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY1p7_sigC0p849,"Beta(2,2)",10.0,1.0,1.6975639410640113,0.8487819705320057,0.3645561206646567,0.031254762262570915,0.3027067712600214,0.42230770134964984,0.2990511812266634,0.03430060799946479,0.24496835559475516,0.3640522895445127,0.868711288655243,0.11895472845529481,0.5067660558815267,0.9842455256870681,0.9759569323443459,0.003719771598291798,0.9716403098087486,0.9803851828721372,1.0211576588353697,1.155196972030192,1.0121642360125602,2.080065417628572,0.1835,0.625,0.004,1.751445551927911,0.11516739149379154,1.749545377497287,0.937365010799136
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p36_sigC1p02,"Beta(2,2)",5.0,2.5,1.3580511528512091,1.0185383646384067,0.4997408416882044,0.03255456720802109,0.4365208167395055,0.5678029752279682,0.7058159608147707,0.04352009894509869,0.637916000869817,0.8112083795566748,0.8041901206111156,0.10343332014586137,0.5855632519038877,0.9468611660516655,0.6606697586019278,0.0062453351445203266,0.6509565863221319,0.6720956923978768,0.999365940518885,1.1879640729114964,1.0011827220567677,2.245875181015954,0.195,0.569,0.007166666666666667,1.7560479101322692,0.2041249175907648,1.7460302909677832,0.9157667386609071
AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p36_sigC1p02,"Beta(2,2)",10.0,2.5,1.3580511528512091,1.0185383646384067,0.4997563856339759,0.032555150223266514,0.4365358005877947,0.567819936475705,0.7058159608147707,0.04352009894509869,0.637916000869817,0.8112083795566748,0.8041901206111156,0.10343332014586137,0.5855632519038877,0.9468611660516655,0.6606697586019278,0.0062453351445203266,0.6509565863221319,0.6720956923978768,0.9993661501910199,1.1879640729114964,1.0011827220567677,2.245875181015954,0.195,0.569,0.007166666666666667,1.7560488215752723,0.20413481883859003,1.746030049555682,0.9157667386609071
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC1p36,"Beta(2,2)",5.0,2.5,2.0370767292768135,1.3580511528512091,0.3520488310257795,0.04203797500957527,0.2693673195360347,0.4344852362121318,0.33894641575279766,0.05209079718886594,0.2651633272908243,0.4416967594702744,0.6588430259443664,0.13901340836739695,0.3142558813783775,0.868917584234052,0.9775898973904155,0.008728423490880023,0.9527055517419095,0.9849613244156442,1.0172772875851135,1.714636886102919,1.192730513601856,1.4811926125079793,0.1985,0.4505,0.0061666666666666675,1.761246560720607,0.11174999046309693,1.7595989940101888,0.9719222462203023
AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC1p36,"Beta(2,2)",10.0,2.5,2.0370767292768135,1.3580511528512091,0.3520720107789558,0.04203919160322106,0.26938727556086994,0.434509980484538,0.33894641575279766,0.05209079718886594,0.2651633272908243,0.4416967594702744,0.6588430259443664,0.13901340836739695,0.3142558813783775,0.868917584234052,0.9775898973904155,0.008728423490880023,0.9527055517419095,0.9849613244156442,1.0172811294506872,1.714636886102919,1.192730513601856,1.4811926125079793,0.1985,0.4505,0.0061666666666666675,1.7612478911903986,0.11177265141766206,1.7595988861777778,0.9719222462203023
AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY2p04_sigC1p36,"Beta(2,2)",5.0,5.0,2.0370767292768135,1.3580511528512091,0.3428475771665978,0.04190314799386497,0.2673217183061619,0.4213861872042494,0.33454167813181696,0.08629873296037889,0.19116433222361606,0.4891741759334078,0.5377308597386123,0.253020736749536,-0.08879603098265391,0.9210310483608138,0.9815516204357544,0.007579170209585639,0.9711741261372359,0.9940792511976108,1.0508941166538293,1.853373844140303,1.711575680339494,6.398064453925277,0.221,0.393,0.0075,1.763983671748007,0.10671311342394484,1.7626574270060975,0.9740820734341252
AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC1p36,"Beta(2,2)",10.0,5.0,2.0370767292768135,1.3580511528512091,0.3428705744809799,0.04190502081634847,0.2673438467595593,0.42141447574218577,0.33454167813181696,0.08629873296037889,0.19116433222361606,0.4891741759334078,0.5377308597386123,0.253020736749536,-0.08879603098265391,0.9210310483608138,0.9815516204357544,0.007579170209585639,0.9711741261372359,0.9940792511976108,1.0509154822593123,1.853373844140303,1.711575680339494,6.398064453925277,0.221,0.393,0.0075,1.7639849240591305,0.10673562729071627,1.7626573168653463,0.9740820734341252
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC1p19,"Beta(2,2)",5.0,2.5,2.0370767292768135,1.1882947587448078,0.32697294797936144,0.04088135887219931,0.2492304995221351,0.40056958202874365,0.33702520339335745,0.05052241634296534,0.27718074458469205,0.47780865768936326,0.41210965789066434,0.4215447061263742,-0.32802197898964175,0.9741597995141599,0.981404099615,0.00599893670577409,0.9694333542860756,0.9868425387761386,1.246326781630649,1.1343008341050487,1.8564934107690805,1.1890085072495034,0.20450000000000002,0.44000000000000006,0.0075,1.7640726055124771,0.09363435641883333,1.7634913141146766,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC1p19,"Beta(2,2)",10.0,2.5,2.0370767292768135,1.1882947587448078,0.3269940886920756,0.04088271266280587,0.24924894975202683,0.40059206202027686,0.33702520339335745,0.05052241634296534,0.27718074458469205,0.47780865768936326,0.41210965789066434,0.4215447061263742,-0.32802197898964175,0.9741597995141599,0.981404099615,0.00599893670577409,0.9694333542860756,0.9868425387761386,1.2463481939057863,1.1343008341050487,1.8564934107690805,1.1890085072495034,0.20450000000000002,0.44000000000000006,0.0075,1.7640736474067602,0.09365517636747266,1.7634912506364497,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC1p36,"Beta(2,2)",5.0,1.0,2.0370767292768135,1.3580511528512091,0.23532029673402405,0.09223171474690214,0.10162553845446211,0.39524509445729766,0.17836360515160693,0.1212024850132262,0.05634434327180308,0.36475458968082125,0.4853135169543608,0.26758957906285546,-0.09455004195393557,0.8811875069504307,0.9804355762894763,0.00475344911501597,0.9739365521530593,0.9850623728705562,4.045347160992636,4.336838028562184,1.5788604684478624,1.8697485332119443,0.175,0.41600000000000004,0.005166666666666667,1.7671555356455755,0.005018077531632951,1.769059875372762,0.9654427645788337
AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY2p04_sigC1p36,"Beta(2,2)",10.0,1.0,2.0370767292768135,1.3580511528512091,0.2353320803062946,0.09224102166585836,0.10162643224475608,0.395266950659574,0.17836360515160693,0.1212024850132262,0.05634434327180308,0.36475458968082125,0.4853135169543608,0.26758957906285546,-0.09455004195393557,0.8811875069504307,0.9804355762894763,0.00475344911501597,0.9739365521530593,0.9850623728705562,4.045665050804953,4.336838028562184,1.5788604684478624,1.8697485332119443,0.175,0.41600000000000004,0.005166666666666667,1.7671555458315644,0.0050297472498702965,1.769059852357513,0.9654427645788337
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC1p02,"Beta(2,2)",5.0,1.0,2.0370767292768135,1.0185383646384067,0.35156645598261305,0.04346032126745397,0.2481605208310146,0.42276115767631073,0.2725074194718358,0.04513703198296123,0.21672374037292455,0.3853121595941575,0.5750868850014642,0.23292072338800124,0.18966164225820467,0.8912658466824717,0.9805599807772812,0.00503067266155469,0.9703818813118391,0.9906604857986568,1.0012384390891615,1.4193302371170284,3.0827102600308494,2.0650138245045775,0.1935,0.443,0.006500000000000001,1.7698086271906415,0.11336996381941271,1.7680841922620627,0.9697624190064795
AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY2p04_sigC1p02,"Beta(2,2)",10.0,1.0,2.0370767292768135,1.0185383646384067,0.3515876345367034,0.043461205320647664,0.2481778287687958,0.4227837796508856,0.2725074194718358,0.04513703198296123,0.21672374037292455,0.3853121595941575,0.5750868850014642,0.23292072338800124,0.18966164225820467,0.8912658466824717,0.9805599807772812,0.00503067266155469,0.9703818813118391,0.9906604857986568,1.0012377730424404,1.4193302371170284,3.0827102600308494,2.0650138245045775,0.1935,0.443,0.006500000000000001,1.7698099132888216,0.11339084801063201,1.7680841402803171,0.9697624190064795
AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY2p04_sigC0p849,"Beta(2,2)",5.0,5.0,2.0370767292768135,0.8487819705320057,0.3534102261240461,0.042249838698067234,0.2668266164509287,0.44071811591556054,0.2782261212155366,0.081339697999818,0.17587985553644553,0.42611643938923766,0.2537246842705207,0.16887017701673349,0.024011198026193906,0.6378513624561504,0.971611638661853,0.010382411623850715,0.9572843053450776,0.9817256221638794,1.0800438345990533,2.887485847286298,1.7382437189605153,1.691184201074033,0.2205,0.3345,0.0055,1.7709536555594747,0.12113215056750605,1.7687172104475168,0.9632829373650108
AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC0p849,"Beta(2,2)",10.0,5.0,2.0370767292768135,0.8487819705320057,0.3534287804551965,0.0422506540550133,0.26684449683759376,0.4407406326040474,0.2782261212155366,0.081339697999818,0.17587985553644553,0.42611643938923766,0.2537246842705207,0.16887017701673349,0.024011198026193906,0.6378513624561504,0.971611638661853,0.010382411623850715,0.9572843053450776,0.9817256221638794,1.080028712032511,2.887485847286298,1.7382437189605153,1.691184201074033,0.2205,0.3345,0.0055,1.7709548876152066,0.12115051138458105,1.768717186457757,0.9632829373650108
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC1p19,"Beta(2,2)",5.0,1.0,2.0370767292768135,1.1882947587448078,0.36649680438754184,0.03435771047085067,0.28533137017111304,0.4271830143202151,0.25595366192940416,0.08608411059114304,0.1500311871232478,0.3867641891752798,0.5784338275845541,0.1616052108587571,0.2652787661990549,0.8325090401420755,0.9730769935618349,0.006783925740879564,0.956250278704443,0.9820375818091965,1.109307012185791,3.93419892929264,1.5322123225671709,1.8957806195284845,0.191,0.401,0.0075,1.7714589491238266,0.12982573191218905,1.7686062190561789,0.9654427645788337
AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY2p04_sigC1p19,"Beta(2,2)",10.0,1.0,2.0370767292768135,1.1882947587448078,0.36651854963450353,0.034358520869728,0.285349441911567,0.42720678546750157,0.25595366192940416,0.08608411059114304,0.1500311871232478,0.3867641891752798,0.5784338275845541,0.1616052108587571,0.2652787661990549,0.8325090401420755,0.9730769935618349,0.006783925740879564,0.956250278704443,0.9820375818091965,1.1093043569314003,3.93419892929264,1.5322123225671709,1.8957806195284845,0.191,0.401,0.0075,1.7714604770302993,0.1298472030492169,1.7686061730949072,0.9654427645788337
AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY2p04_sigC1p19,"Beta(2,2)",5.0,5.0,2.0370767292768135,1.1882947587448078,0.36473919748712486,0.04504890868917196,0.2731926453382494,0.44020235567820437,0.27300239544170857,0.06577249435804833,0.20138128678777262,0.44088493161556686,0.2587044292972899,0.1487542157152054,0.00033668441283650903,0.4767300048541913,0.9702762619694425,0.008946390564131431,0.9575770707819675,0.9818558698379986,1.0036550985880606,1.6362216647414796,1.4075403849918462,1.5152161934330444,0.2135,0.33899999999999997,0.0095,1.7731999919813901,0.13371179959437093,1.7700639473836006,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC1p19,"Beta(2,2)",10.0,5.0,2.0370767292768135,1.1882947587448078,0.3647617818118419,0.04504978737571082,0.27321394086406,0.4402250900114558,0.27300239544170857,0.06577249435804833,0.20138128678777262,0.44088493161556686,0.2587044292972899,0.1487542157152054,0.00033668441283650903,0.4767300048541913,0.9702762619694425,0.008946390564131431,0.9575770707819675,0.9818558698379986,1.003652851329163,1.6362216647414796,1.4075403849918462,1.5152161934330444,0.2135,0.33899999999999997,0.0095,1.7732016578354857,0.1337342224631865,1.7700639221550616,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD5_HC5p0_sigY2p04_sigC1p02,"Beta(2,2)",5.0,5.0,2.0370767292768135,1.0185383646384067,0.3351000762035058,0.050249343923986285,0.21949026417636833,0.4242162876017807,0.33092166354919184,0.03710555844147666,0.2755506349141641,0.4035298831452784,0.2787969131922993,0.317247535243181,-0.3018506618169578,0.8835313391265244,0.9809633803495793,0.004547261187102966,0.9724290315167172,0.9849408753259953,1.007747728159216,0.9999803897745265,1.33571342647966,2.99003691092465,0.1905,0.35950000000000004,0.006833333333333334,1.7739371736393899,0.09758291797066963,1.7731670618321087,0.9697624190064795
AR1_SampledZ_Beta2_2_muSD10_HC5p0_sigY2p04_sigC1p02,"Beta(2,2)",10.0,5.0,2.0370767292768135,1.0185383646384067,0.33512032178805434,0.05025070335749559,0.21950894503525958,0.4242377965400672,0.33092166354919184,0.03710555844147666,0.2755506349141641,0.4035298831452784,0.2787969131922993,0.317247535243181,-0.3018506618169578,0.8835313391265244,0.9809633803495793,0.004547261187102966,0.9724290315167172,0.9849408753259953,1.0077485315661494,0.9999803897745265,1.33571342647966,2.99003691092465,0.1905,0.35950000000000004,0.006833333333333334,1.7739382384656253,0.09760294516881991,1.773167024768758,0.9697624190064795
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY1p7_sigC0p849,"Beta(2,2)",5.0,2.5,1.6975639410640113,0.8487819705320057,0.3816715161499904,0.12337278986733459,0.17369951165172767,0.5452549561715114,0.4523309024574778,0.39096796793594374,0.057239819218727436,0.8903085132319875,0.2978086266455621,0.15173311801029585,0.03326328478426245,0.6379789972339297,0.8173544685441961,0.15565996294616147,0.6577803663505853,0.976610364423084,4.147211719027613,28.20989494277328,1.03548799598629,55.46669532339332,0.188,0.34550000000000003,0.006500000000000001,1.7739502990769438,0.14046762048075845,1.7702929910619003,0.9416846652267818
AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY1p7_sigC0p849,"Beta(2,2)",10.0,2.5,1.6975639410640113,0.8487819705320057,0.38168045180862203,0.12337810116907845,0.17370119197509004,0.5452702683922785,0.4523309024574778,0.39096796793594374,0.057239819218727436,0.8903085132319875,0.2978086266455621,0.15173311801029585,0.03326328478426245,0.6379789972339297,0.8173544685441961,0.15565996294616147,0.6577803663505853,0.976610364423084,4.147305307572944,28.20989494277328,1.03548799598629,55.46669532339332,0.188,0.34550000000000003,0.006500000000000001,1.7739509277387013,0.14047414711756212,1.7702931033833798,0.9416846652267818
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC1p02,"Beta(2,2)",5.0,2.5,2.0370767292768135,1.0185383646384067,0.4415969291876591,0.08035685608093279,0.3024941345736821,0.5619333859267542,0.39259240154409714,0.1766502901295088,0.1582895009865735,0.6455880981206326,0.4518493266068423,0.12524388963752936,0.2166871420179687,0.7171483868442804,0.8179586438841496,0.16242997664620648,0.6525423224933337,0.9844187383009829,3.0783782215241096,4.94944328632421,1.0634629376091518,90.81475728924627,0.1925,0.373,0.008833333333333334,1.7770402790087276,0.20178892665706635,1.767455930862514,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC1p02,"Beta(2,2)",10.0,2.5,2.0370767292768135,1.0185383646384067,0.44161498313724595,0.08035370952110316,0.3025143961151837,0.5619479261462618,0.39259240154409714,0.1766502901295088,0.1582895009865735,0.6455880981206326,0.4518493266068423,0.12524388963752936,0.2166871420179687,0.7171483868442804,0.8179586438841496,0.16242997664620648,0.6525423224933337,0.9844187383009829,3.0781971682617106,4.94944328632421,1.0634629376091518,90.81475728924627,0.1925,0.373,0.008833333333333334,1.7770421894810473,0.2018055900454635,1.7674559492120765,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD5_HC1p0_sigY2p04_sigC0p849,"Beta(2,2)",5.0,1.0,2.0370767292768135,0.8487819705320057,0.4250925761894334,0.11026347891693683,0.2614377392205024,0.5816125534165045,0.5758491699867474,0.2508464129241429,0.2636188587440896,0.870038532922789,0.34483451459953246,0.14381235343121757,0.02127618127275057,0.5952778151237452,0.8248205990312116,0.15810622504804195,0.6634068603280295,0.9857020574942673,4.306961882452378,8.842023381947762,1.0364532196877854,69.95110725965641,0.1875,0.353,0.004833333333333334,1.783346618790091,0.17708886550768096,1.7764516985735044,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD10_HC1p0_sigY2p04_sigC0p849,"Beta(2,2)",10.0,1.0,2.0370767292768135,0.8487819705320057,0.42511002853283814,0.11026200394025058,0.26145561476057044,0.5816291734320492,0.5758491699867474,0.2508464129241429,0.2636188587440896,0.870038532922789,0.34483451459953246,0.14381235343121757,0.02127618127275057,0.5952778151237452,0.8248205990312116,0.15810622504804195,0.6634068603280295,0.9857020574942673,4.306816881325382,8.842023381947762,1.0364532196877854,69.95110725965641,0.1875,0.353,0.004833333333333334,1.7833482232828575,0.1771037069318627,1.776451830021642,0.9676025917926566
AR1_SampledZ_Beta2_2_muSD5_HC2p5_sigY2p04_sigC0p849,"Beta(2,2)",5.0,2.5,2.0370767292768135,0.8487819705320057,0.4448073207730048,0.08942485108599423,0.30996943049781095,0.5770708394620289,0.5192007286017943,0.28261139125582757,0.20189973731528554,0.8475677504526524,0.3896070865071933,0.16889131527374981,0.10523176888725747,0.6793150040675676,0.818441267901946,0.15878034573824076,0.6576252540407421,0.9820526442646208,3.7030860175703744,11.543185916220866,1.3165962423966935,46.02814514202961,0.2215,0.346,0.006500000000000001,1.7841193370999406,0.20250062385327483,1.7745073499860733,0.9697624190064795
AR1_SampledZ_Beta2_2_muSD10_HC2p5_sigY2p04_sigC0p849,"Beta(2,2)",10.0,2.5,2.0370767292768135,0.8487819705320057,0.4448248374873323,0.08942252852531332,0.30998818578553666,0.5770874292104382,0.5192007286017943,0.28261139125582757,0.20189973731528554,0.8475677504526524,0.3896070865071933,0.16889131527374981,0.10523176888725747,0.6793150040675676,0.818441267901946,0.15878034573824076,0.6576252540407421,0.9820526442646208,3.7029359949013747,11.543185916220866,1.3165962423966935,46.02814514202961,0.2215,0.346,0.006500000000000001,1.7841211772161762,0.20251575483735118,1.7745074735776356,0.9697624190064795
